system:time_start,LST_Day_1km
"Jan 1, 2002",-8.84
"Jan 2, 2002",-9.396
"Jan 3, 2002",-8.044
"Jan 4, 2002",-7.913
"Jan 5, 2002",-9.891
"Jan 6, 2002",-16.995
"Jan 7, 2002",-12.926
"Jan 8, 2002",-6.286
"Jan 9, 2002",-4.301
"Jan 10, 2002",-17.783
"Jan 11, 2002",-18.546
"Jan 12, 2002",-22.179
"Jan 13, 2002",-11.781
"Jan 14, 2002",-0.991
"Jan 15, 2002",-1.842
"Jan 16, 2002",
"Jan 17, 2002",-12.382
"Jan 18, 2002",-7.985
"Jan 19, 2002",-10.619
"Jan 20, 2002",-9.634
"Jan 21, 2002",-13.968
"Jan 22, 2002",-15.946
"Jan 23, 2002",-21.779
"Jan 24, 2002",-24.386
"Jan 25, 2002",-21.59
"Jan 26, 2002",-16.778
"Jan 27, 2002",-9.885
"Jan 28, 2002",-9.137
"Jan 29, 2002",-10.52
"Jan 30, 2002",-12.603
"Jan 31, 2002",-9.778
"Feb 1, 2002",-4.003
"Feb 2, 2002",-6.836
"Feb 3, 2002",-4.81
"Feb 4, 2002",-6.773
"Feb 5, 2002",-9.669
"Feb 6, 2002",-13.804
"Feb 7, 2002",-14.955
"Feb 8, 2002",-20.199
"Feb 9, 2002",-21.047
"Feb 10, 2002",-15.847
"Feb 11, 2002",-10.096
"Feb 12, 2002",-16.977
"Feb 13, 2002",-10.59
"Feb 14, 2002",-10.901
"Feb 15, 2002",-16.681
"Feb 16, 2002",-17.728
"Feb 17, 2002",-16.43
"Feb 18, 2002",-16.212
"Feb 19, 2002",-19.255
"Feb 20, 2002",-16.138
"Feb 21, 2002",-16.971
"Feb 22, 2002",-7.325
"Feb 23, 2002",-4.965
"Feb 24, 2002",-7.847
"Feb 25, 2002",-10.711
"Feb 26, 2002",-3.521
"Feb 27, 2002",-13.985
"Feb 28, 2002",-1.994
"Mar 1, 2002",-8.115
"Mar 2, 2002",-5.744
"Mar 3, 2002",-7.763
"Mar 4, 2002",-7.707
"Mar 5, 2002",-8.785
"Mar 6, 2002",-6.248
"Mar 7, 2002",-7.761
"Mar 8, 2002",-3.679
"Mar 9, 2002",-5.47
"Mar 10, 2002",-7.595
"Mar 11, 2002",-8.319
"Mar 12, 2002",-7.543
"Mar 13, 2002",-11.148
"Mar 14, 2002",-5.471
"Mar 15, 2002",-3.191
"Mar 16, 2002",-1.29
"Mar 17, 2002",-1.185
"Mar 18, 2002",-2.608
"Mar 19, 2002",
"Mar 28, 2002",
"Mar 29, 2002",-5.67
"Mar 30, 2002",-7.453
"Mar 31, 2002",-4.989
"Apr 1, 2002",-6.168
"Apr 2, 2002",-3.321
"Apr 3, 2002",-1.179
"Apr 4, 2002",-1.374
"Apr 5, 2002",-0.117
"Apr 6, 2002",1.1
"Apr 7, 2002",-0.54
"Apr 8, 2002",-2.509
"Apr 9, 2002",-1.026
"Apr 10, 2002",-3.424
"Apr 11, 2002",-6.302
"Apr 12, 2002",-2.735
"Apr 13, 2002",-1.477
"Apr 14, 2002",
"Apr 16, 2002",-4.747
"Apr 17, 2002",-15.466
"Apr 18, 2002",-1.234
"Apr 19, 2002",-12.435
"Apr 20, 2002",0.37
"Apr 21, 2002",-0.513
"Apr 22, 2002",-1.035
"Apr 23, 2002",-3.012
"Apr 24, 2002",1.913
"Apr 25, 2002",2.739
"Apr 26, 2002",0.411
"Apr 27, 2002",1.032
"Apr 28, 2002",2.247
"Apr 29, 2002",6.716
"Apr 30, 2002",1.369
"May 1, 2002",3.075
"May 2, 2002",-6.024
"May 3, 2002",2.824
"May 4, 2002",-1.235
"May 5, 2002",0.696
"May 6, 2002",-2.329
"May 7, 2002",-3.734
"May 8, 2002",-4.624
"May 9, 2002",3.599
"May 10, 2002",2.689
"May 11, 2002",6.4
"May 12, 2002",8.982
"May 13, 2002",10.827
"May 14, 2002",12.551
"May 15, 2002",9.075
"May 16, 2002",13.425
"May 17, 2002",13.997
"May 18, 2002",15.978
"May 19, 2002",13.446
"May 20, 2002",17.63
"May 21, 2002",15.241
"May 22, 2002",15.52
"May 23, 2002",12.878
"May 24, 2002",15.683
"May 25, 2002",15.254
"May 26, 2002",16.633
"May 27, 2002",9.047
"May 28, 2002",15.272
"May 29, 2002",19.021
"May 30, 2002",15.922
"May 31, 2002",12.81
"Jun 1, 2002",16.754
"Jun 2, 2002",15.71
"Jun 3, 2002",14.561
"Jun 4, 2002",13.914
"Jun 5, 2002",10.088
"Jun 6, 2002",14.516
"Jun 7, 2002",16.137
"Jun 8, 2002",11.298
"Jun 9, 2002",9.371
"Jun 10, 2002",6.603
"Jun 11, 2002",14.256
"Jun 12, 2002",18.845
"Jun 13, 2002",20.303
"Jun 14, 2002",23.282
"Jun 15, 2002",26.987
"Jun 16, 2002",26.333
"Jun 17, 2002",25.5
"Jun 18, 2002",17.714
"Jun 19, 2002",13.675
"Jun 20, 2002",15.246
"Jun 21, 2002",18.958
"Jun 22, 2002",17.652
"Jun 23, 2002",18.139
"Jun 24, 2002",18.804
"Jun 25, 2002",19.424
"Jun 26, 2002",17.767
"Jun 27, 2002",15.758
"Jun 28, 2002",18.315
"Jun 29, 2002",21.399
"Jun 30, 2002",21.49
"Jul 1, 2002",13.803
"Jul 2, 2002",19.262
"Jul 3, 2002",15.313
"Jul 4, 2002",16.149
"Jul 5, 2002",19.258
"Jul 6, 2002",16.645
"Jul 7, 2002",14.416
"Jul 8, 2002",10.701
"Jul 9, 2002",16.252
"Jul 10, 2002",16.318
"Jul 11, 2002",20.037
"Jul 12, 2002",11.43
"Jul 13, 2002",9.308
"Jul 14, 2002",3.63
"Jul 15, 2002",16.471
"Jul 16, 2002",22.48
"Jul 17, 2002",24.281
"Jul 18, 2002",21.023
"Jul 19, 2002",16.646
"Jul 20, 2002",17.815
"Jul 21, 2002",16.221
"Jul 22, 2002",17.898
"Jul 23, 2002",-10.933
"Jul 24, 2002",14.648
"Jul 25, 2002",12.624
"Jul 26, 2002",13.002
"Jul 27, 2002",12.204
"Jul 28, 2002",18.624
"Jul 29, 2002",20.474
"Jul 30, 2002",23.842
"Jul 31, 2002",25.152
"Aug 1, 2002",23.839
"Aug 2, 2002",26.601
"Aug 3, 2002",25.661
"Aug 4, 2002",20.098
"Aug 5, 2002",9.947
"Aug 6, 2002",20.125
"Aug 7, 2002",19.864
"Aug 8, 2002",15.386
"Aug 9, 2002",17.086
"Aug 10, 2002",12.05
"Aug 11, 2002",12.317
"Aug 12, 2002",17.359
"Aug 13, 2002",19.247
"Aug 14, 2002",17.845
"Aug 15, 2002",16.535
"Aug 16, 2002",19.057
"Aug 17, 2002",18.178
"Aug 18, 2002",17.117
"Aug 19, 2002",
"Aug 20, 2002",12.371
"Aug 21, 2002",11.868
"Aug 22, 2002",11.833
"Aug 23, 2002",15.103
"Aug 24, 2002",14.767
"Aug 25, 2002",16.372
"Aug 26, 2002",16.264
"Aug 27, 2002",18.879
"Aug 28, 2002",16.097
"Aug 29, 2002",-0.272
"Aug 30, 2002",6.92
"Aug 31, 2002",12.732
"Sep 1, 2002",14.616
"Sep 2, 2002",16.026
"Sep 3, 2002",13.188
"Sep 4, 2002",13.983
"Sep 5, 2002",11.331
"Sep 6, 2002",11.757
"Sep 7, 2002",10.926
"Sep 8, 2002",11.367
"Sep 9, 2002",12.932
"Sep 10, 2002",10.667
"Sep 11, 2002",-0.006
"Sep 12, 2002",5.059
"Sep 13, 2002",9.531
"Sep 14, 2002",4.764
"Sep 15, 2002",11.195
"Sep 16, 2002",7.893
"Sep 17, 2002",12.363
"Sep 18, 2002",12.394
"Sep 19, 2002",10.018
"Sep 20, 2002",9.095
"Sep 21, 2002",12.261
"Sep 22, 2002",10.95
"Sep 23, 2002",9.663
"Sep 24, 2002",10.379
"Sep 25, 2002",10.779
"Sep 26, 2002",8.123
"Sep 27, 2002",4.448
"Sep 28, 2002",8.691
"Sep 29, 2002",7.89
"Sep 30, 2002",7.354
"Oct 1, 2002",8.217
"Oct 2, 2002",9.094
"Oct 3, 2002",-5.848
"Oct 4, 2002",-0.621
"Oct 5, 2002",7.993
"Oct 6, 2002",6.175
"Oct 7, 2002",6.454
"Oct 8, 2002",5.51
"Oct 9, 2002",3.879
"Oct 10, 2002",2.387
