system:time_start,LST_Day_1km
"Jul 1, 2008",12.44
"Jul 2, 2008",11.148
"Jul 3, 2008",10.486
"Jul 4, 2008",18.775
"Jul 5, 2008",22.868
"Jul 6, 2008",26.258
"Jul 7, 2008",22.687
"Jul 8, 2008",17.544
"Jul 9, 2008",7.502
"Jul 10, 2008",8.005
"Jul 11, 2008",11.132
"Jul 12, 2008",9.167
"Jul 13, 2008",12.464
"Jul 14, 2008",12.287
"Jul 15, 2008",9.009
"Jul 16, 2008",10.564
"Jul 17, 2008",6.36
"Jul 18, 2008",13.374
"Jul 19, 2008",11.501
"Jul 20, 2008",8.973
"Jul 21, 2008",11.405
"Jul 22, 2008",14.856
"Jul 23, 2008",10.797
"Jul 24, 2008",18.463
"Jul 25, 2008",18.455
"Jul 26, 2008",3.112
"Jul 27, 2008",13.748
"Jul 28, 2008",14.839
"Jul 29, 2008",13.596
"Jul 30, 2008",18.122
"Jul 31, 2008",18.418
"Aug 1, 2008",17.48
"Aug 2, 2008",12.134
"Aug 3, 2008",17.475
"Aug 4, 2008",15.139
"Aug 5, 2008",15.819
"Aug 6, 2008",15.508
"Aug 7, 2008",13.532
"Aug 8, 2008",17.504
"Aug 9, 2008",19.89
"Aug 10, 2008",15.544
"Aug 11, 2008",11.672
"Aug 12, 2008",16.929
"Aug 13, 2008",13.657
"Aug 14, 2008",9.455
"Aug 15, 2008",12.236
"Aug 16, 2008",10.737
"Aug 17, 2008",11.978
"Aug 18, 2008",15.668
"Aug 19, 2008",13.108
"Aug 20, 2008",12.899
"Aug 21, 2008",16.745
"Aug 22, 2008",15.256
"Aug 23, 2008",18.724
"Aug 24, 2008",18.348
"Aug 25, 2008",20.031
"Aug 26, 2008",15.916
"Aug 27, 2008",8.686
"Aug 28, 2008",12.774
"Aug 29, 2008",9.7
"Aug 30, 2008",9.755
"Aug 31, 2008",3.652
"Sep 1, 2008",14.387
"Sep 2, 2008",11.594
"Sep 3, 2008",7.298
"Sep 4, 2008",9.72
"Sep 5, 2008",12.027
"Sep 6, 2008",7.464
"Sep 7, 2008",7.222
"Sep 8, 2008",10.87
"Sep 9, 2008",11.411
"Sep 10, 2008",11.279
"Sep 11, 2008",6.182
"Sep 12, 2008",1.766
"Sep 13, 2008",1.771
"Sep 14, 2008",7.687
"Sep 15, 2008",3.26
"Sep 16, 2008",7.466
"Sep 17, 2008",6.597
"Sep 18, 2008",4.082
"Sep 19, 2008",2.491
"Sep 20, 2008",3.875
"Sep 21, 2008",3.997
"Sep 22, 2008",0.935
"Sep 23, 2008",-0.04
"Sep 24, 2008",0.019
"Sep 25, 2008",6.607
"Sep 26, 2008",6.684
"Sep 27, 2008",6.822
"Sep 28, 2008",3.382
"Sep 29, 2008",1.26
"Sep 30, 2008",4.367
"Oct 1, 2008",0.231
"Oct 2, 2008",2.383
"Oct 3, 2008",-2.13
"Oct 4, 2008",-0.999
"Oct 5, 2008",-1.723
"Oct 6, 2008",-6.952
"Oct 7, 2008",-2.375
"Oct 8, 2008",-3.138
"Oct 9, 2008",-12.866
"Oct 10, 2008",-2.361
"Oct 11, 2008",-4.278
"Oct 12, 2008",-5.381
"Oct 13, 2008",-10.47
"Oct 14, 2008",-10.501
"Oct 15, 2008",-7.658
"Oct 16, 2008",-7.672
"Oct 17, 2008",-7.806
"Oct 18, 2008",-6.869
"Oct 19, 2008",-8.977
"Oct 20, 2008",-8.414
"Oct 21, 2008",-10.981
"Oct 22, 2008",-10.55
"Oct 23, 2008",-11.951
"Oct 24, 2008",-11.504
"Oct 25, 2008",-12.321
"Oct 26, 2008",-11.971
"Oct 27, 2008",-12.883
"Oct 28, 2008",-12.855
"Oct 29, 2008",-12.826
"Oct 30, 2008",-9.093
"Oct 31, 2008",-9.773
"Nov 1, 2008",-9.944
"Nov 2, 2008",-12.825
"Nov 3, 2008",-13.642
"Nov 4, 2008",-13.563
"Nov 5, 2008",-14.782
"Nov 6, 2008",-12.895
"Nov 7, 2008",-15.769
"Nov 8, 2008",-12.665
"Nov 9, 2008",-12.404
"Nov 10, 2008",-13.269
"Nov 11, 2008",-12.833
"Nov 12, 2008",-11.445
"Nov 13, 2008",-12.425
"Nov 14, 2008",-11.374
"Nov 15, 2008",-12.203
"Nov 16, 2008",-11.724
"Nov 17, 2008",-14.145
"Nov 18, 2008",-17.096
"Nov 19, 2008",-18.756
"Nov 20, 2008",-21.648
"Nov 21, 2008",-22.989
"Nov 22, 2008",-23.683
"Nov 23, 2008",-21.203
"Nov 24, 2008",-16.458
"Nov 25, 2008",-15.817
"Nov 26, 2008",-21.377
"Nov 27, 2008",-17.438
