system:time_start,LST_Day_1km
"Jan 1, 2010",-4.861
"Jan 2, 2010",-10.645
"Jan 3, 2010",-14.81
"Jan 4, 2010",-7.169
"Jan 5, 2010",0.542
"Jan 6, 2010",-5.313
"Jan 7, 2010",-1.131
"Jan 8, 2010",-2.608
"Jan 9, 2010",-1.946
"Jan 10, 2010",-4.847
"Jan 11, 2010",-6.124
"Jan 12, 2010",-9.913
"Jan 13, 2010",-8.982
"Jan 14, 2010",-6.487
"Jan 15, 2010",-3.785
"Jan 16, 2010",-10.267
"Jan 17, 2010",-12.438
"Jan 18, 2010",-11.116
"Jan 19, 2010",-11.717
"Jan 20, 2010",-7.255
"Jan 21, 2010",-9.953
"Jan 22, 2010",-10.8
"Jan 23, 2010",-12.309
"Jan 24, 2010",-12.179
"Jan 25, 2010",-3.963
"Jan 26, 2010",-10.427
"Jan 27, 2010",-12.034
"Jan 28, 2010",-10.665
"Jan 29, 2010",-4.327
"Jan 30, 2010",-5.368
"Jan 31, 2010",-2.528
"Feb 1, 2010",-7.618
"Feb 2, 2010",-2.55
"Feb 3, 2010",-7.527
"Feb 4, 2010",-13.401
"Feb 5, 2010",-14.544
"Feb 6, 2010",-13.14
"Feb 7, 2010",-12.521
"Feb 8, 2010",-13.981
"Feb 9, 2010",-8.404
"Feb 10, 2010",-3.466
"Feb 11, 2010",-2.169
"Feb 12, 2010",-7.436
"Feb 13, 2010",-4.168
"Feb 14, 2010",-6.738
"Feb 15, 2010",-6.306
"Feb 16, 2010",-5.323
"Feb 17, 2010",-6.988
"Feb 18, 2010",-5.508
"Feb 19, 2010",-1.652
"Feb 20, 2010",-1.599
"Feb 21, 2010",-1.629
"Feb 22, 2010",-2.31
"Feb 23, 2010",-0.633
"Feb 24, 2010",-1.508
"Feb 25, 2010",-3.422
"Feb 26, 2010",-6.931
"Feb 27, 2010",
"Feb 28, 2010",-10.211
"Mar 1, 2010",-8.212
"Mar 2, 2010",-5.826
"Mar 3, 2010",-9.423
"Mar 4, 2010",-11.776
"Mar 5, 2010",-12.59
"Mar 6, 2010",-11.424
"Mar 7, 2010",-13.082
"Mar 8, 2010",-10.99
"Mar 9, 2010",-15.822
"Mar 10, 2010",-14.34
"Mar 11, 2010",-15.477
"Mar 12, 2010",-14.496
"Mar 13, 2010",-11.524
"Mar 14, 2010",-9.961
"Mar 15, 2010",-9.024
"Mar 16, 2010",-5.693
"Mar 17, 2010",-2.733
"Mar 18, 2010",-1.651
"Mar 19, 2010",-1.521
"Mar 20, 2010",-2.643
"Mar 21, 2010",-2.934
"Mar 22, 2010",-3.623
