system:time_start,LST_Day_1km
"Jan 1, 2015",-13.562
"Jan 2, 2015",-16.546
"Jan 3, 2015",-21.461
"Jan 4, 2015",-21.558
"Jan 5, 2015",-21.382
"Jan 6, 2015",-21.84
"Jan 7, 2015",-18.862
"Jan 8, 2015",-13.655
"Jan 9, 2015",-11.458
"Jan 10, 2015",-11.82
"Jan 11, 2015",-10.633
"Jan 12, 2015",-9.964
"Jan 13, 2015",-10.153
"Jan 14, 2015",-9.843
"Jan 15, 2015",-10.861
"Jan 16, 2015",-13.742
"Jan 17, 2015",-13.702
"Jan 18, 2015",-16.777
"Jan 19, 2015",-17.183
"Jan 20, 2015",-17.331
"Jan 21, 2015",-19.776
"Jan 22, 2015",-23.387
"Jan 23, 2015",-26.062
"Jan 24, 2015",-27.882
"Jan 25, 2015",-30.741
"Jan 26, 2015",-30.169
"Jan 27, 2015",-25.546
"Jan 28, 2015",-25.497
"Jan 29, 2015",-24.755
"Jan 30, 2015",-23.901
"Jan 31, 2015",-18.52
"Feb 1, 2015",-17.461
"Feb 2, 2015",-20.48
"Feb 3, 2015",-20.601
"Feb 4, 2015",-19.595
"Feb 5, 2015",-20.98
"Feb 6, 2015",-23.982
"Feb 7, 2015",-26.397
"Feb 8, 2015",-24.572
"Feb 9, 2015",-22.749
"Feb 10, 2015",-20.501
"Feb 11, 2015",-18.375
"Feb 12, 2015",-14.406
"Feb 13, 2015",-14.115
"Feb 14, 2015",-13.548
"Feb 15, 2015",-10.971
"Feb 16, 2015",-17.248
"Feb 17, 2015",-7.793
"Feb 18, 2015",-11.112
"Feb 19, 2015",-8.223
"Feb 20, 2015",-6.071
"Feb 21, 2015",-4.949
"Feb 22, 2015",-2.432
"Feb 23, 2015",-7.093
"Feb 24, 2015",-7.23
"Feb 25, 2015",-10.592
"Feb 26, 2015",-14.302
"Feb 27, 2015",-10.988
"Feb 28, 2015",-6.899
"Mar 1, 2015",-10.04
"Mar 2, 2015",-8.885
"Mar 3, 2015",-10.76
"Mar 4, 2015",-9.013
"Mar 5, 2015",-7.969
"Mar 6, 2015",-8.527
"Mar 7, 2015",-8.191
"Mar 8, 2015",-15.246
"Mar 9, 2015",-19.984
"Mar 10, 2015",-21.906
"Mar 11, 2015",-22.445
"Mar 12, 2015",-22.303
"Mar 13, 2015",-22.119
"Mar 14, 2015",-22.703
"Mar 15, 2015",-19.756
"Mar 16, 2015",-9.242
"Mar 17, 2015",-7.161
"Mar 18, 2015",-6.128
"Mar 19, 2015",-4.596
"Mar 20, 2015",-3.025
"Mar 21, 2015",-4.992
"Mar 22, 2015",-3.407
"Mar 23, 2015",-4.888
"Mar 24, 2015",-3.56
"Mar 25, 2015",-3.073
"Mar 26, 2015",-5.064
"Mar 27, 2015",-1.609
"Mar 28, 2015",-1.403
"Mar 29, 2015",-2.677
"Mar 30, 2015",-2.78
"Mar 31, 2015",-3.5
"Apr 1, 2015",-2.516
"Apr 2, 2015",-3.778
"Apr 3, 2015",-3.749
"Apr 4, 2015",-4.214
"Apr 5, 2015",-4
"Apr 6, 2015",-4.229
"Apr 7, 2015",-1.44
"Apr 8, 2015",-1.818
"Apr 9, 2015",-0.923
"Apr 10, 2015",0.555
"Apr 11, 2015",-3.927
"Apr 12, 2015",-3.874
"Apr 13, 2015",-4.503
"Apr 14, 2015",-2.085
"Apr 15, 2015",-2.314
"Apr 16, 2015",-5.524
"Apr 17, 2015",-2.139
