system:time_start,LST_Day_1km
"Jan 1, 2008",-21.163
"Jan 2, 2008",-23.718
"Jan 3, 2008",-23.463
"Jan 4, 2008",-24.608
"Jan 5, 2008",-27.405
"Jan 6, 2008",-27.945
"Jan 7, 2008",-26.24
"Jan 8, 2008",-26.182
"Jan 9, 2008",-24.534
"Jan 10, 2008",-27.386
"Jan 11, 2008",-31.824
"Jan 12, 2008",-32.764
"Jan 13, 2008",-32.699
"Jan 14, 2008",-30.774
"Jan 15, 2008",-27.603
"Jan 16, 2008",-18.065
"Jan 17, 2008",-30.49
"Jan 18, 2008",-13.794
"Jan 19, 2008",-15.376
"Jan 20, 2008",-10.868
"Jan 21, 2008",-12.381
"Jan 22, 2008",-12.233
"Jan 23, 2008",-23.92
"Jan 24, 2008",-30.946
"Jan 25, 2008",-23.442
"Jan 26, 2008",-29.385
"Jan 27, 2008",-28.459
"Jan 28, 2008",-22.793
"Jan 29, 2008",-20.781
"Jan 30, 2008",-24.52
"Jan 31, 2008",-24.639
"Feb 1, 2008",-27.453
"Feb 2, 2008",-28.086
"Feb 3, 2008",-29.887
"Feb 4, 2008",-29.779
"Feb 5, 2008",-30.385
"Feb 6, 2008",-29.832
"Feb 7, 2008",-28.747
"Feb 8, 2008",-28.988
"Feb 9, 2008",-27.084
"Feb 10, 2008",-26.435
"Feb 11, 2008",-23.483
"Feb 12, 2008",-24.494
"Feb 13, 2008",-18.742
"Feb 14, 2008",-16.628
"Feb 15, 2008",-23.571
"Feb 16, 2008",-24.987
"Feb 17, 2008",-15.11
"Feb 18, 2008",-7.693
"Feb 19, 2008",-5.426
"Feb 20, 2008",-6.516
"Feb 21, 2008",-9.103
"Feb 22, 2008",-12.563
"Feb 23, 2008",-15.862
"Feb 24, 2008",-16.923
"Feb 25, 2008",-15.937
"Feb 26, 2008",-16.546
"Feb 27, 2008",-15.876
"Feb 28, 2008",-13.84
"Feb 29, 2008",-15.745
"Mar 1, 2008",-20.773
"Mar 2, 2008",-15.901
"Mar 3, 2008",-13.262
"Mar 4, 2008",-9.672
"Mar 5, 2008",-8.279
"Mar 6, 2008",-5.188
"Mar 7, 2008",-7.775
"Mar 8, 2008",-5.943
"Mar 9, 2008",-10.167
"Mar 10, 2008",-7.695
"Mar 11, 2008",-10.626
"Mar 12, 2008",-11.698
"Mar 13, 2008",-11.017
"Mar 14, 2008",-13.479
"Mar 15, 2008",-15.193
"Mar 16, 2008",-12.499
"Mar 17, 2008",-14.921
"Mar 18, 2008",-17.046
"Mar 19, 2008",-17.559
"Mar 20, 2008",-15.534
"Mar 21, 2008",-13.334
"Mar 22, 2008",-13.696
"Mar 23, 2008",-11.496
"Mar 24, 2008",-10.86
"Mar 25, 2008",-9.631
"Mar 26, 2008",-9.608
"Mar 27, 2008",-11.263
"Mar 28, 2008",-10.371
"Mar 29, 2008",-10.154
"Mar 30, 2008",-12.681
"Mar 31, 2008",-6.15
"Apr 1, 2008",-4.004
"Apr 2, 2008",-3.422
"Apr 3, 2008",-3.766
"Apr 4, 2008",-2.227
"Apr 5, 2008",-10.02
"Apr 6, 2008",-10.861
"Apr 7, 2008",-9.946
"Apr 8, 2008",-10.366
"Apr 9, 2008",-11.732
"Apr 10, 2008",-10.958
"Apr 11, 2008",-10.318
"Apr 12, 2008",-8.607
"Apr 13, 2008",-12.135
"Apr 14, 2008",-6.656
"Apr 15, 2008",-10.799
"Apr 16, 2008",-10.226
"Apr 17, 2008",-10.231
"Apr 18, 2008",-3.235
"Apr 19, 2008",-5.021
"Apr 20, 2008",1.454
"Apr 21, 2008",-0.001
"Apr 22, 2008",2.055
"Apr 23, 2008",3.05
"Apr 24, 2008",-0.021
"Apr 25, 2008",-0.99
