system:time_start,LST_Day_1km
"Jan 1, 2013",-10.163
"Jan 2, 2013",-11.235
"Jan 3, 2013",-12.136
"Jan 4, 2013",-13.156
"Jan 5, 2013",-15.461
"Jan 6, 2013",-15.081
"Jan 7, 2013",-17.421
"Jan 8, 2013",-15.753
"Jan 9, 2013",-19.803
"Jan 10, 2013",-13.61
"Jan 11, 2013",-10.414
"Jan 12, 2013",-26.177
"Jan 13, 2013",-6.104
"Jan 14, 2013",-13.067
"Jan 15, 2013",-17.074
"Jan 16, 2013",-23.757
"Jan 17, 2013",-21.73
"Jan 18, 2013",-24.769
"Jan 19, 2013",-18.586
"Jan 20, 2013",-13.847
"Jan 21, 2013",-14.425
"Jan 22, 2013",-14.985
"Jan 23, 2013",-16.658
"Jan 24, 2013",-20.637
"Jan 25, 2013",-26.319
"Jan 26, 2013",-30.063
"Jan 27, 2013",-32.456
"Jan 28, 2013",-28.298
"Jan 29, 2013",-17.779
"Jan 30, 2013",-18.157
"Jan 31, 2013",-13.479
"Feb 1, 2013",-16.819
"Feb 2, 2013",-12.975
"Feb 3, 2013",-14.956
"Feb 4, 2013",-13.43
"Feb 5, 2013",-15.712
"Feb 6, 2013",-17.102
"Feb 7, 2013",-19.536
"Feb 8, 2013",-15.546
"Feb 9, 2013",-12.155
"Feb 10, 2013",-16.914
"Feb 11, 2013",-18.794
"Feb 12, 2013",-17.268
"Feb 13, 2013",-14.822
"Feb 14, 2013",-20.946
"Feb 15, 2013",-23.159
"Feb 16, 2013",-23.047
"Feb 17, 2013",-26.144
"Feb 18, 2013",-25.731
"Feb 19, 2013",-22.856
"Feb 20, 2013",-20.596
"Feb 21, 2013",-19.4
"Feb 22, 2013",-20.622
"Feb 23, 2013",-22.983
"Feb 24, 2013",-19.416
"Feb 25, 2013",-15.799
"Feb 26, 2013",-17.5
"Feb 27, 2013",-13.949
"Feb 28, 2013",-15.118
"Mar 1, 2013",-17.749
"Mar 2, 2013",-14.517
"Mar 3, 2013",-12.565
"Mar 4, 2013",-10.405
"Mar 5, 2013",-11.344
"Mar 6, 2013",-10.892
"Mar 7, 2013",-11.106
"Mar 8, 2013",-5.312
"Mar 9, 2013",-9.253
"Mar 10, 2013",-10.969
"Mar 11, 2013",-11.361
"Mar 12, 2013",-13.224
"Mar 13, 2013",-14.161
"Mar 14, 2013",-17.653
"Mar 15, 2013",-14.831
"Mar 16, 2013",-13.622
"Mar 17, 2013",-12.126
"Mar 18, 2013",-12.216
"Mar 19, 2013",-14.434
"Mar 20, 2013",-16.777
"Mar 21, 2013",-17.488
"Mar 22, 2013",-17.987
"Mar 23, 2013",-18.068
"Mar 24, 2013",-17.218
"Mar 25, 2013",-19.4
"Mar 26, 2013",-19.503
"Mar 27, 2013",-17.303
"Mar 28, 2013",-11.87
"Mar 29, 2013",-9.318
"Mar 30, 2013",-6.304
"Mar 31, 2013",-5.49
"Apr 1, 2013",-5.818
"Apr 2, 2013",-5.48
"Apr 3, 2013",-5.424
"Apr 4, 2013",-7.353
"Apr 5, 2013",-9
"Apr 6, 2013",-11.775
"Apr 7, 2013",-11.62
"Apr 8, 2013",-13.501
"Apr 9, 2013",-14.453
"Apr 10, 2013",-15.853
"Apr 11, 2013",-13.211
"Apr 12, 2013",-11.332
"Apr 13, 2013",-10.162
"Apr 14, 2013",-8.105
"Apr 15, 2013",-7.243
"Apr 16, 2013",-6.846
"Apr 17, 2013",-5.427
"Apr 18, 2013",-4.373
"Apr 19, 2013",-3.52
"Apr 20, 2013",-1.31
"Apr 21, 2013",-1.248
"Apr 22, 2013",0.261
"Apr 23, 2013",0.637
"Apr 24, 2013",-3.91
"Apr 25, 2013",-3.443
"Apr 26, 2013",-5.143
"Apr 27, 2013",-2.792
"Apr 28, 2013",-4.198
"Apr 29, 2013",-5.479
"Apr 30, 2013",-4.46
"May 1, 2013",-3.97
"May 2, 2013",-2.835
"May 3, 2013",-2.131
"May 4, 2013",-1.054
"May 5, 2013",-1.425
"May 6, 2013",-1.604
"May 7, 2013",0.425
"May 8, 2013",1.489
"May 9, 2013",0.236
"May 10, 2013",1.095
"May 11, 2013",1.932
"May 12, 2013",2.278
"May 13, 2013",0.639
"May 14, 2013",1.449
"May 15, 2013",2.383
"May 16, 2013",-1.693
"May 17, 2013",1.696
"May 18, 2013",-0.828
"May 19, 2013",0.367
"May 20, 2013",1.597
"May 21, 2013",4.519
"May 22, 2013",3.93
"May 23, 2013",5.198
"May 24, 2013",7.246
"May 25, 2013",11.694
"May 26, 2013",15.157
"May 27, 2013",14.51
"May 28, 2013",19.59
"May 29, 2013",20.576
"May 30, 2013",19.824
"May 31, 2013",21.2
"Jun 1, 2013",21.76
"Jun 2, 2013",18.982
"Jun 3, 2013",13.819
"Jun 4, 2013",11.886
"Jun 5, 2013",13.81
"Jun 6, 2013",16.526
"Jun 7, 2013",17.486
"Jun 8, 2013",18.167
"Jun 9, 2013",16.097
"Jun 10, 2013",14.124
"Jun 11, 2013",19.58
"Jun 12, 2013",22.445
"Jun 13, 2013",24.414
"Jun 14, 2013",22.066
"Jun 15, 2013",22.864
"Jun 16, 2013",26.988
"Jun 17, 2013",29.185
"Jun 18, 2013",27.224
"Jun 19, 2013",24.737
"Jun 20, 2013",23.615
"Jun 21, 2013",20.572
