system:time_start,LST_Day_1km
"Jan 1, 2020",-27.598
"Jan 2, 2020",-27.296
"Jan 3, 2020",-28.363
"Jan 4, 2020",-31.141
"Jan 5, 2020",-31.778
"Jan 6, 2020",-34.055
"Jan 7, 2020",-33.637
"Jan 8, 2020",-31.172
"Jan 9, 2020",-30.247
"Jan 10, 2020",-29.412
"Jan 11, 2020",-25.409
"Jan 12, 2020",-25.531
"Jan 13, 2020",-23.476
"Jan 14, 2020",-19.743
"Jan 15, 2020",-22.403
"Jan 16, 2020",-24.67
"Jan 17, 2020",-27.224
"Jan 18, 2020",-27.061
"Jan 19, 2020",-25.703
"Jan 20, 2020",-23.128
"Jan 21, 2020",-23.416
"Jan 22, 2020",-21.994
"Jan 23, 2020",-22.933
"Jan 24, 2020",-26.799
"Jan 25, 2020",-28.626
"Jan 26, 2020",-29.303
"Jan 27, 2020",-30.583
"Jan 28, 2020",-29.794
"Jan 29, 2020",-26.946
"Jan 30, 2020",-25.527
"Jan 31, 2020",-29.854
"Feb 1, 2020",-29.302
"Feb 2, 2020",-27.237
"Feb 3, 2020",-19.123
"Feb 4, 2020",-14.518
"Feb 5, 2020",-14.999
"Feb 6, 2020",-18.175
"Feb 7, 2020",-25.013
"Feb 8, 2020",-14.621
"Feb 9, 2020",-18.278
"Feb 10, 2020",-23.605
"Feb 11, 2020",-23.612
"Feb 12, 2020",-24.714
"Feb 13, 2020",-26.011
"Feb 14, 2020",-26.192
"Feb 15, 2020",-26.195
"Feb 16, 2020",-22.241
"Feb 17, 2020",-12.904
"Feb 18, 2020",-12.132
"Feb 19, 2020",-15.758
"Feb 20, 2020",-13.276
"Feb 21, 2020",-18.376
"Feb 22, 2020",-19.636
"Feb 23, 2020",-22.852
"Feb 24, 2020",-21.19
"Feb 25, 2020",-17.499
"Feb 26, 2020",-17.814
"Feb 27, 2020",-19.566
"Feb 28, 2020",-21.835
"Feb 29, 2020",-23.735
"Mar 1, 2020",-17.16
"Mar 2, 2020",-23.278
"Mar 3, 2020",-24.298
"Mar 4, 2020",-23.291
"Mar 5, 2020",-23.199
"Mar 6, 2020",-22.585
"Mar 7, 2020",-19.963
"Mar 8, 2020",-17.961
"Mar 9, 2020",-19.84
"Mar 10, 2020",-21.237
"Mar 11, 2020",-20.928
"Mar 12, 2020",-19.541
"Mar 13, 2020",-8.811
"Mar 14, 2020",-10.466
"Mar 15, 2020",-9.761
"Mar 16, 2020",-6.7
"Mar 17, 2020",-10.55
"Mar 18, 2020",-6.073
"Mar 19, 2020",-6.006
"Mar 20, 2020",-8.147
"Mar 21, 2020",-5.173
"Mar 22, 2020",-10.039
"Mar 23, 2020",-9.754
"Mar 24, 2020",-5.949
"Mar 25, 2020",-1.562
"Mar 26, 2020",-7.603
"Mar 27, 2020",-18.184
"Mar 28, 2020",-14.553
"Mar 29, 2020",-12.343
"Mar 30, 2020",-11.008
"Mar 31, 2020",-10.781
"Apr 1, 2020",-11.421
"Apr 2, 2020",-9.556
"Apr 3, 2020",-6.224
"Apr 4, 2020",-8.485
"Apr 5, 2020",-5.21
"Apr 6, 2020",-9.817
"Apr 7, 2020",-10.24
"Apr 8, 2020",-9.985
"Apr 9, 2020",-9.697
"Apr 10, 2020",-6.672
"Apr 11, 2020",-5.25
