system:time_start,LST_Day_1km
"Jan 1, 2013",-10.526
"Jan 2, 2013",-13.038
"Jan 3, 2013",-13.287
"Jan 4, 2013",-16.033
"Jan 5, 2013",-17.101
"Jan 6, 2013",-14.802
"Jan 7, 2013",-16.738
"Jan 8, 2013",-17.043
"Jan 9, 2013",-19.092
"Jan 10, 2013",-12.567
"Jan 11, 2013",-12.559
"Jan 12, 2013",-35.246
"Jan 13, 2013",-7.24
"Jan 14, 2013",-13.555
"Jan 15, 2013",-17.598
"Jan 16, 2013",-22.283
"Jan 17, 2013",-23.409
"Jan 18, 2013",-28.473
"Jan 19, 2013",-23.423
"Jan 20, 2013",-14.274
"Jan 21, 2013",-17.173
"Jan 22, 2013",-16.73
"Jan 23, 2013",-18.165
"Jan 24, 2013",-25.038
"Jan 25, 2013",-28.963
"Jan 26, 2013",-30.762
"Jan 27, 2013",-31.881
"Jan 28, 2013",-28.568
"Jan 29, 2013",-26.455
"Jan 30, 2013",-18.848
"Jan 31, 2013",-16.248
"Feb 1, 2013",-19.461
"Feb 2, 2013",-16.747
"Feb 3, 2013",-16.642
"Feb 4, 2013",-15.228
"Feb 5, 2013",-16.152
"Feb 6, 2013",-20.134
"Feb 7, 2013",-22.266
"Feb 8, 2013",-20.675
"Feb 9, 2013",-16.984
"Feb 10, 2013",-15.052
"Feb 11, 2013",-22.177
"Feb 12, 2013",-18.477
"Feb 13, 2013",-16.693
"Feb 14, 2013",-18.341
"Feb 15, 2013",-23.905
"Feb 16, 2013",-26.484
"Feb 17, 2013",-28.701
"Feb 18, 2013",-29.438
"Feb 19, 2013",-25.807
"Feb 20, 2013",-21.088
"Feb 21, 2013",-22.622
"Feb 22, 2013",-25.46
"Feb 23, 2013",-25.702
"Feb 24, 2013",-21.236
"Feb 25, 2013",-18.195
"Feb 26, 2013",-19.671
"Feb 27, 2013",-14.108
"Feb 28, 2013",-14.578
"Mar 1, 2013",-20.183
"Mar 2, 2013",-18.135
"Mar 3, 2013",-14.307
"Mar 4, 2013",-12.445
"Mar 5, 2013",-12.018
"Mar 6, 2013",-11.582
"Mar 7, 2013",-10.929
"Mar 8, 2013",-6.696
"Mar 9, 2013",-8.603
