system:time_start,LST_Day_1km
"Jan 1, 2006",-17.508
"Jan 2, 2006",-20.489
"Jan 3, 2006",-21.389
"Jan 4, 2006",-18.784
"Jan 5, 2006",-21.452
"Jan 6, 2006",-22.953
"Jan 7, 2006",-22.213
"Jan 8, 2006",-22.848
"Jan 9, 2006",-23.047
"Jan 10, 2006",-22.243
"Jan 11, 2006",-17.498
"Jan 12, 2006",-21.706
"Jan 13, 2006",-25.331
"Jan 14, 2006",-26.934
"Jan 15, 2006",-29.007
"Jan 16, 2006",-28.239
"Jan 17, 2006",-27.208
"Jan 18, 2006",-27.679
"Jan 19, 2006",-32.453
"Jan 20, 2006",-37.23
"Jan 21, 2006",-35.084
"Jan 22, 2006",-30.794
"Jan 23, 2006",-31.19
"Jan 24, 2006",-35.088
"Jan 25, 2006",-36.465
"Jan 26, 2006",-37.48
"Jan 27, 2006",-37.524
"Jan 28, 2006",-35.354
"Jan 29, 2006",-30.247
"Jan 30, 2006",-29.224
"Jan 31, 2006",-30.942
"Feb 1, 2006",-33.907
"Feb 2, 2006",-36.847
"Feb 3, 2006",-30.092
"Feb 4, 2006",-26.291
"Feb 5, 2006",-18.812
"Feb 6, 2006",-10.613
"Feb 7, 2006",-13.564
"Feb 8, 2006",-14.575
"Feb 9, 2006",-12.04
"Feb 10, 2006",-23.189
"Feb 11, 2006",-7.336
"Feb 12, 2006",-11.504
"Feb 13, 2006",-12.569
"Feb 14, 2006",-5.41
"Feb 15, 2006",-7.997
"Feb 16, 2006",-5.662
"Feb 17, 2006",-10.175
"Feb 18, 2006",-8.597
"Feb 19, 2006",-11.093
"Feb 20, 2006",-11.953
"Feb 21, 2006",-20.02
"Feb 22, 2006",-21.599
"Feb 23, 2006",-21.64
"Feb 24, 2006",-21.213
"Feb 25, 2006",-13.753
"Feb 26, 2006",-22.109
"Feb 27, 2006",-22.832
"Feb 28, 2006",-26.628
"Mar 1, 2006",-28.108
"Mar 2, 2006",-20.272
"Mar 3, 2006",-18.069
"Mar 4, 2006",-14.811
"Mar 5, 2006",-14.474
"Mar 6, 2006",-14.637
"Mar 7, 2006",-16.76
"Mar 8, 2006",-23.717
"Mar 9, 2006",-25.129
"Mar 10, 2006",-25.403
"Mar 11, 2006",-22.477
"Mar 12, 2006",-18.876
"Mar 13, 2006",-17.376
"Mar 14, 2006",-17.133
"Mar 15, 2006",-18.349
"Mar 16, 2006",-17.528
"Mar 17, 2006",-20.255
"Mar 18, 2006",-17.461
"Mar 19, 2006",-14.606
"Mar 20, 2006",-13.135
"Mar 21, 2006",-13.551
"Mar 22, 2006",-15.133
"Mar 23, 2006",-13.349
"Mar 24, 2006",-13.211
"Mar 25, 2006",-13.895
"Mar 26, 2006",-11.883
"Mar 27, 2006",-10.735
"Mar 28, 2006",-10.064
"Mar 29, 2006",-12.267
"Mar 30, 2006",-12.314
"Mar 31, 2006",-8.343
"Apr 1, 2006",-5.407
"Apr 2, 2006",-8.853
"Apr 3, 2006",-8.075
"Apr 4, 2006",-13.314
"Apr 5, 2006",-14.111
"Apr 6, 2006",-11.988
"Apr 7, 2006",-7.793
"Apr 8, 2006",-4.141
"Apr 9, 2006",-2.38
"Apr 10, 2006",-3.989
