system:time_start,LST_Day_1km
"Jan 1, 2001",-15.519
"Jan 2, 2001",-17.691
"Jan 3, 2001",-18.463
"Jan 4, 2001",-23.108
"Jan 5, 2001",-22.795
"Jan 6, 2001",-25.606
"Jan 7, 2001",-17.259
"Jan 8, 2001",-16.483
"Jan 9, 2001",-23.457
"Jan 10, 2001",-27.097
"Jan 11, 2001",-26.852
"Jan 12, 2001",-15.923
"Jan 13, 2001",-13.966
"Jan 14, 2001",-9.061
"Jan 15, 2001",-10.736
"Jan 16, 2001",-13.403
"Jan 17, 2001",-12.638
"Jan 18, 2001",-12.424
"Jan 19, 2001",-11.077
"Jan 20, 2001",-11.163
"Jan 21, 2001",-13.969
"Jan 22, 2001",-14.573
"Jan 23, 2001",-13.502
"Jan 24, 2001",-13.712
"Jan 25, 2001",-11.373
"Jan 26, 2001",-9.515
"Jan 27, 2001",-13.011
"Jan 28, 2001",-12.625
"Jan 29, 2001",-16.663
"Jan 30, 2001",-18.067
"Jan 31, 2001",-17.759
"Feb 1, 2001",-17.716
"Feb 2, 2001",-19.673
"Feb 3, 2001",-19.92
"Feb 4, 2001",-20.273
"Feb 5, 2001",-14.419
"Feb 6, 2001",-12.985
"Feb 7, 2001",-15.395
"Feb 8, 2001",-16.555
"Feb 9, 2001",-13.826
"Feb 10, 2001",-15.428
"Feb 11, 2001",-10.133
"Feb 12, 2001",-13.589
"Feb 13, 2001",-17.079
"Feb 14, 2001",-17.424
"Feb 15, 2001",-16.425
"Feb 16, 2001",-12.855
"Feb 17, 2001",-8.337
"Feb 18, 2001",-12.909
"Feb 19, 2001",-12.675
"Feb 20, 2001",-11.069
"Feb 21, 2001",-12.342
"Feb 22, 2001",-10.729
"Feb 23, 2001",-9.989
"Feb 24, 2001",-19.387
"Feb 25, 2001",-23.292
"Feb 26, 2001",-17.031
"Feb 27, 2001",-6.434
"Feb 28, 2001",-14.358
"Mar 1, 2001",-11.694
"Mar 2, 2001",-13.429
"Mar 3, 2001",-14.15
"Mar 4, 2001",-10.093
"Mar 5, 2001",-10.345
"Mar 6, 2001",-10.084
"Mar 7, 2001",-11.441
"Mar 8, 2001",-9.627
"Mar 9, 2001",-11.959
"Mar 10, 2001",-12.722
"Mar 11, 2001",-13.087
"Mar 12, 2001",-12.816
"Mar 13, 2001",-11.762
"Mar 14, 2001",-9.916
"Mar 15, 2001",-11.294
"Mar 16, 2001",-11.934
"Mar 17, 2001",-17.493
"Mar 18, 2001",-18.435
"Mar 19, 2001",-18.384
"Mar 20, 2001",-17.397
"Mar 21, 2001",-17.417
"Mar 22, 2001",-18.49
"Mar 23, 2001",-16.605
"Mar 24, 2001",-15.809
"Mar 25, 2001",-13.015
"Mar 26, 2001",-13.54
"Mar 27, 2001",-13.561
"Mar 28, 2001",-16.402
"Mar 29, 2001",-17.136
"Mar 30, 2001",-13.744
"Mar 31, 2001",-13.885
"Apr 1, 2001",-15.671
"Apr 2, 2001",-8.482
"Apr 3, 2001",-1.479
"Apr 4, 2001",-5.357
"Apr 5, 2001",-3.282
"Apr 6, 2001",-5.4
"Apr 7, 2001",-5.614
"Apr 8, 2001",-5.764
"Apr 9, 2001",-3.774
"Apr 10, 2001",-1.848
"Apr 11, 2001",0.114
"Apr 12, 2001",-7.798
"Apr 13, 2001",-7.458
"Apr 14, 2001",-4.981
"Apr 15, 2001",-2.268
"Apr 16, 2001",-1.878
"Apr 17, 2001",-0.636
"Apr 18, 2001",-3.041
"Apr 19, 2001",-2.723
"Apr 20, 2001",-0.776
"Apr 21, 2001",0.176
"Apr 22, 2001",-0.318
"Apr 23, 2001",-4.767
"Apr 24, 2001",-1.93
"Apr 25, 2001",0.138
"Apr 26, 2001",2.337
"Apr 27, 2001",-3.584
"Apr 28, 2001",-2.425
"Apr 29, 2001",-1.183
"Apr 30, 2001",-0.336
"May 1, 2001",-8.461
"May 2, 2001",-9.482
"May 3, 2001",-5.109
"May 4, 2001",-5.299
"May 5, 2001",-3.288
"May 6, 2001",-1.439
"May 7, 2001",-2.707
"May 8, 2001",-2.448
"May 9, 2001",-2.057
"May 10, 2001",-1.698
"May 11, 2001",-0.013
"May 12, 2001",4.691
"May 13, 2001",4.59
"May 14, 2001",4.796
"May 15, 2001",6.416
"May 16, 2001",6.811
"May 17, 2001",7.488
"May 18, 2001",6.955
"May 19, 2001",7.539
"May 20, 2001",8.318
"May 21, 2001",5.593
"May 22, 2001",3.94
"May 23, 2001",5.724
"May 24, 2001",3.671
"May 25, 2001",11.319
"May 26, 2001",10.423
"May 27, 2001",12.433
"May 28, 2001",12.327
"May 29, 2001",12.162
"May 30, 2001",15.18
"May 31, 2001",8.478
"Jun 1, 2001",16.526
"Jun 2, 2001",19.151
"Jun 3, 2001",16.006
"Jun 4, 2001",14.965
"Jun 5, 2001",14.856
"Jun 6, 2001",19.382
"Jun 7, 2001",19.98
"Jun 8, 2001",16.644
"Jun 9, 2001",17.24
"Jun 10, 2001",19.795
"Jun 11, 2001",17.577
"Jun 12, 2001",15.66
"Jun 13, 2001",17.174
"Jun 14, 2001",11.768
"Jun 15, 2001",
"Jul 3, 2001",19.133
"Jul 4, 2001",10.94
"Jul 5, 2001",13.192
"Jul 6, 2001",17.823
"Jul 7, 2001",17.637
"Jul 8, 2001",19.482
"Jul 9, 2001",17.637
"Jul 10, 2001",17.076
"Jul 11, 2001",13.047
"Jul 12, 2001",17.966
"Jul 13, 2001",16.491
"Jul 14, 2001",16.958
"Jul 15, 2001",21.579
"Jul 16, 2001",22.912
"Jul 17, 2001",19.288
"Jul 18, 2001",19.785
"Jul 19, 2001",21.627
"Jul 20, 2001",19.364
"Jul 21, 2001",20.512
"Jul 22, 2001",20.146
"Jul 23, 2001",19.827
"Jul 24, 2001",16.951
"Jul 25, 2001",16.891
"Jul 26, 2001",14.108
"Jul 27, 2001",13.057
"Jul 28, 2001",14.278
"Jul 29, 2001",8.951
"Jul 30, 2001",14.443
"Jul 31, 2001",17.431
"Aug 1, 2001",17.225
"Aug 2, 2001",13.709
"Aug 3, 2001",11.342
"Aug 4, 2001",15.072
"Aug 5, 2001",15.214
"Aug 6, 2001",16.389
"Aug 7, 2001",18.657
"Aug 8, 2001",18.256
"Aug 9, 2001",17.675
"Aug 10, 2001",17.864
"Aug 11, 2001",15.066
"Aug 12, 2001",13.023
