system:time_start,LST_Day_1km
"Jan 1, 2004",-15.637
"Jan 2, 2004",-15.338
"Jan 3, 2004",-15.44
"Jan 4, 2004",-16.437
"Jan 5, 2004",-15.621
"Jan 6, 2004",-16.998
"Jan 7, 2004",-20.328
"Jan 8, 2004",-23.099
"Jan 9, 2004",-19.638
"Jan 10, 2004",-15.46
"Jan 11, 2004",-19.047
"Jan 12, 2004",-19.551
"Jan 13, 2004",-20.41
"Jan 14, 2004",-22.615
"Jan 15, 2004",-23.994
"Jan 16, 2004",-24.989
"Jan 17, 2004",-26.01
"Jan 18, 2004",-31.442
"Jan 19, 2004",-27.029
"Jan 20, 2004",-12.633
"Jan 21, 2004",-16.645
"Jan 22, 2004",-12.759
"Jan 23, 2004",-13.293
"Jan 24, 2004",-15.894
"Jan 25, 2004",-18.412
"Jan 26, 2004",-19.395
"Jan 27, 2004",-24.812
"Jan 28, 2004",-20.031
"Jan 29, 2004",-20.879
"Jan 30, 2004",-23.361
"Jan 31, 2004",-15.867
"Feb 1, 2004",-13.677
"Feb 2, 2004",-15.319
"Feb 3, 2004",-17.878
"Feb 4, 2004",-15.315
"Feb 5, 2004",-21.838
"Feb 6, 2004",-26.298
"Feb 7, 2004",-22.06
"Feb 8, 2004",-8.339
"Feb 9, 2004",-7.931
"Feb 10, 2004",-3.969
"Feb 11, 2004",-5.404
"Feb 12, 2004",-10.164
"Feb 13, 2004",-13.658
"Feb 14, 2004",-4.67
"Feb 15, 2004",-9.459
"Feb 16, 2004",-12.468
"Feb 17, 2004",-15.547
"Feb 18, 2004",
"Feb 19, 2004",-15.325
"Feb 20, 2004",-11.381
"Feb 21, 2004",-11.693
"Feb 22, 2004",-10.161
"Feb 23, 2004",-13.07
"Feb 24, 2004",-10.145
"Feb 25, 2004",-8.95
"Feb 26, 2004",-11.012
"Feb 27, 2004",-10.906
"Feb 28, 2004",-9.631
"Feb 29, 2004",-8.211
"Mar 1, 2004",-13.089
"Mar 2, 2004",-12.955
"Mar 3, 2004",-9.889
"Mar 4, 2004",-11.903
"Mar 5, 2004",-10.474
"Mar 6, 2004",-13.013
"Mar 7, 2004",-19.484
"Mar 8, 2004",-19.448
"Mar 9, 2004",-20.34
"Mar 10, 2004",-6.371
"Mar 11, 2004",-7.207
"Mar 12, 2004",-6.098
"Mar 13, 2004",-7.56
"Mar 14, 2004",-4.756
"Mar 15, 2004",-8.744
"Mar 16, 2004",-9.432
"Mar 17, 2004",-11.956
"Mar 18, 2004",-13.866
"Mar 19, 2004",-14.345
"Mar 20, 2004",-11.694
"Mar 21, 2004",-5.919
"Mar 22, 2004",-2.778
"Mar 23, 2004",-2.304
"Mar 24, 2004",-4.431
"Mar 25, 2004",-13.055
"Mar 26, 2004",-12.181
"Mar 27, 2004",-13.32
"Mar 28, 2004",-13.752
"Mar 29, 2004",-17.159
"Mar 30, 2004",-18.889
"Mar 31, 2004",-17.392
"Apr 1, 2004",-14.295
"Apr 2, 2004",-13.179
"Apr 3, 2004",-13.738
"Apr 4, 2004",-9.997
"Apr 5, 2004",-7.196
"Apr 6, 2004",-1.662
"Apr 7, 2004",-1.503
"Apr 8, 2004",-0.209
"Apr 9, 2004",-2.166
"Apr 10, 2004",-4.459
"Apr 11, 2004",-0.99
"Apr 12, 2004",-0.603
"Apr 13, 2004",-3.513
"Apr 14, 2004",-1.066
"Apr 15, 2004",-1.402
"Apr 16, 2004",-0.294
"Apr 17, 2004",0.649
"Apr 18, 2004",0.936
"Apr 19, 2004",1.034
"Apr 20, 2004",-1.539
"Apr 21, 2004",-2.931
"Apr 22, 2004",1.905
"Apr 23, 2004",2.125
"Apr 24, 2004",5.209
"Apr 25, 2004",5.137
"Apr 26, 2004",0.201
"Apr 27, 2004",-0.14
"Apr 28, 2004",1.281
"Apr 29, 2004",-5.002
"Apr 30, 2004",6.739
"May 1, 2004",7.518
"May 2, 2004",11.345
"May 3, 2004",8.318
"May 4, 2004",10.578
"May 5, 2004",3.144
"May 6, 2004",8.865
"May 7, 2004",12.464
"May 8, 2004",6.05
"May 9, 2004",3.445
"May 10, 2004",5.447
"May 11, 2004",2.091
"May 12, 2004",6.05
"May 13, 2004",5.645
"May 14, 2004",11.38
"May 15, 2004",7.455
"May 16, 2004",5.914
"May 17, 2004",6.147
"May 18, 2004",7.425
"May 19, 2004",9.694
"May 20, 2004",14.451
"May 21, 2004",8.128
"May 22, 2004",13.078
"May 23, 2004",10.945
"May 24, 2004",14.314
"May 25, 2004",9.492
"May 26, 2004",14.064
"May 27, 2004",16.712
"May 28, 2004",8.66
"May 29, 2004",12.373
"May 30, 2004",10.358
"May 31, 2004",13.926
"Jun 1, 2004",13.561
"Jun 2, 2004",17.215
"Jun 3, 2004",12.904
"Jun 4, 2004",19.016
"Jun 5, 2004",20.119
"Jun 6, 2004",21.463
"Jun 7, 2004",17.012
"Jun 8, 2004",13.48
"Jun 9, 2004",14.054
"Jun 10, 2004",16.145
"Jun 11, 2004",19.85
"Jun 12, 2004",15.743
"Jun 13, 2004",14.954
"Jun 14, 2004",14.993
"Jun 15, 2004",15.864
"Jun 16, 2004",12.725
"Jun 17, 2004",10.765
"Jun 18, 2004",15.888
"Jun 19, 2004",18.794
"Jun 20, 2004",19.426
"Jun 21, 2004",19.581
"Jun 22, 2004",17.928
"Jun 23, 2004",16.238
"Jun 24, 2004",16.757
"Jun 25, 2004",18.191
"Jun 26, 2004",22.47
"Jun 27, 2004",23.895
"Jun 28, 2004",18.892
"Jun 29, 2004",20.104
