system:time_start,LST_Day_1km
"Jan 1, 2020",-26.855
"Jan 2, 2020",-27.509
"Jan 3, 2020",-22.609
"Jan 4, 2020",-24.424
"Jan 5, 2020",-23.8
"Jan 6, 2020",-26.467
"Jan 7, 2020",-24.313
"Jan 8, 2020",-23.042
"Jan 9, 2020",-13.419
"Jan 10, 2020",-16.753
"Jan 11, 2020",-15.223
"Jan 12, 2020",-10.301
"Jan 13, 2020",-9.858
"Jan 14, 2020",-13.453
"Jan 15, 2020",-15.221
"Jan 16, 2020",-16.797
"Jan 17, 2020",-15.218
"Jan 18, 2020",-14.207
"Jan 19, 2020",-15.237
"Jan 20, 2020",-16.761
"Jan 21, 2020",-19.378
"Jan 22, 2020",-19.049
"Jan 23, 2020",-18.882
"Jan 24, 2020",-18.936
"Jan 25, 2020",-20.663
"Jan 26, 2020",-21.012
"Jan 27, 2020",-24.832
"Jan 28, 2020",-26.285
"Jan 29, 2020",-24.02
"Jan 30, 2020",-23.543
"Jan 31, 2020",-25.403
"Feb 1, 2020",-22.554
"Feb 2, 2020",-13.437
"Feb 3, 2020",-13.132
"Feb 4, 2020",-11.685
"Feb 5, 2020",-6.363
"Feb 6, 2020",-14.374
"Feb 7, 2020",-6.277
"Feb 8, 2020",-10.441
"Feb 9, 2020",-14.7
"Feb 10, 2020",-17.631
"Feb 11, 2020",-14.249
"Feb 12, 2020",-13.334
"Feb 13, 2020",-14.181
"Feb 14, 2020",-12.384
"Feb 15, 2020",-10.893
"Feb 16, 2020",-10.014
"Feb 17, 2020",-4.313
"Feb 18, 2020",-5.089
"Feb 19, 2020",-8.329
"Feb 20, 2020",-9.035
"Feb 21, 2020",-16.471
"Feb 22, 2020",-19.269
"Feb 23, 2020",-18.694
"Feb 24, 2020",-12.491
"Feb 25, 2020",-10.63
"Feb 26, 2020",-10.611
"Feb 27, 2020",-12.221
"Feb 28, 2020",-14.899
"Feb 29, 2020",-15.62
"Mar 1, 2020",-6.125
"Mar 2, 2020",-15.889
"Mar 3, 2020",-18.407
"Mar 4, 2020",-16.443
"Mar 5, 2020",-14.906
"Mar 6, 2020",-14.692
"Mar 7, 2020",-16.891
"Mar 8, 2020",-8.596
"Mar 9, 2020",-11.474
"Mar 10, 2020",-14.906
"Mar 11, 2020",-14.328
"Mar 12, 2020",-9.761
"Mar 13, 2020",-5.108
"Mar 14, 2020",-4.825
"Mar 15, 2020",-4.023
"Mar 16, 2020",-2.337
"Mar 17, 2020",-1.579
"Mar 18, 2020",-3.759
"Mar 19, 2020",-0.006
"Mar 20, 2020",-2.82
"Mar 21, 2020",-1.761
"Mar 22, 2020",-4.288
"Mar 23, 2020",-3.309
"Mar 24, 2020",-2.057
"Mar 25, 2020",-7.641
"Mar 26, 2020",0.729
"Mar 27, 2020",-0.915
"Mar 28, 2020",-3.805
"Mar 29, 2020",-7.973
"Mar 30, 2020",-6.627
"Mar 31, 2020",-9.446
"Apr 1, 2020",-11.803
"Apr 2, 2020",-7.404
"Apr 3, 2020",-1.984
"Apr 4, 2020",0.524
"Apr 5, 2020",-0.867
"Apr 6, 2020",-3.425
"Apr 7, 2020",-3.287
"Apr 8, 2020",-2.967
"Apr 9, 2020",-1.952
"Apr 10, 2020",-0.095
"Apr 11, 2020",-1.666
"Apr 12, 2020",-15.677
"Apr 13, 2020",-4.685
"Apr 14, 2020",1.482
"Apr 15, 2020",1.609
"Apr 16, 2020",1.088
"Apr 17, 2020",6.16
"Apr 18, 2020",2.066
"Apr 19, 2020",3.496
"Apr 20, 2020",5.031
"Apr 21, 2020",4.508
"Apr 22, 2020",4.832
"Apr 23, 2020",2.852
"Apr 24, 2020",8.806
"Apr 25, 2020",9.69
"Apr 26, 2020",11.365
"Apr 27, 2020",11.287
"Apr 28, 2020",10.773
"Apr 29, 2020",10.496
"Apr 30, 2020",8.971
"May 1, 2020",7.833
"May 2, 2020",8.443
"May 3, 2020",14.035
"May 4, 2020",11.94
"May 5, 2020",6.245
"May 6, 2020",11.599
"May 7, 2020",13.989
"May 8, 2020",13.248
"May 9, 2020",14.875
"May 10, 2020",11.978
"May 11, 2020",11.865
"May 12, 2020",8.646
"May 13, 2020",14.314
"May 14, 2020",15.265
"May 15, 2020",15.2
"May 16, 2020",12.785
"May 17, 2020",16.857
"May 18, 2020",-9.961
"May 19, 2020",12.784
"May 20, 2020",12.256
"May 21, 2020",9.226
"May 22, 2020",13.039
"May 23, 2020",10.242
"May 24, 2020",12.688
"May 25, 2020",10.254
"May 26, 2020",13.432
"May 27, 2020",13.217
"May 28, 2020",18.321
"May 29, 2020",24.635
"May 30, 2020",22.915
"May 31, 2020",13.515
"Jun 1, 2020",15.974
"Jun 2, 2020",17.613
"Jun 3, 2020",17.427
"Jun 4, 2020",16.912
"Jun 5, 2020",16.294
"Jun 6, 2020",13.55
"Jun 7, 2020",14.339
"Jun 8, 2020",17.8
"Jun 9, 2020",21.086
"Jun 10, 2020",22.57
"Jun 11, 2020",15.151
"Jun 12, 2020",17.184
"Jun 13, 2020",20.602
"Jun 14, 2020",14.827
"Jun 15, 2020",20.035
"Jun 16, 2020",18.756
"Jun 17, 2020",14.261
"Jun 18, 2020",16.295
"Jun 19, 2020",14.491
"Jun 20, 2020",14.541
"Jun 21, 2020",16.643
"Jun 22, 2020",16.312
"Jun 23, 2020",17.303
"Jun 24, 2020",13.685
"Jun 25, 2020",16.011
"Jun 26, 2020",12.059
"Jun 27, 2020",3.895
"Jun 28, 2020",12.354
"Jun 29, 2020",13.451
"Jun 30, 2020",14.502
"Jul 1, 2020",19.232
"Jul 2, 2020",19.984
"Jul 3, 2020",17.129
"Jul 4, 2020",21.513
"Jul 5, 2020",13.451
"Jul 6, 2020",18.178
"Jul 7, 2020",17.244
"Jul 8, 2020",15.233
"Jul 9, 2020",19.318
"Jul 10, 2020",18.931
"Jul 11, 2020",21.888
"Jul 12, 2020",17.997
"Jul 13, 2020",19.853
"Jul 14, 2020",21.683
"Jul 15, 2020",23.634
"Jul 16, 2020",22.486
"Jul 17, 2020",21.024
"Jul 18, 2020",17.772
"Jul 19, 2020",15.806
"Jul 20, 2020",19.737
"Jul 21, 2020",16.51
"Jul 22, 2020",15.583
"Jul 23, 2020",15.604
"Jul 24, 2020",17.658
"Jul 25, 2020",18.64
"Jul 26, 2020",16.311
"Jul 27, 2020",20.269
"Jul 28, 2020",20.37
"Jul 29, 2020",21.322
"Jul 30, 2020",14.762
"Jul 31, 2020",13.52
"Aug 1, 2020",17.333
"Aug 2, 2020",17.893
"Aug 3, 2020",17.136
"Aug 4, 2020",18.869
"Aug 5, 2020",16.569
"Aug 6, 2020",12.314
"Aug 7, 2020",15.05
"Aug 8, 2020",16.038
"Aug 9, 2020",15.989
"Aug 10, 2020",17.293
"Aug 11, 2020",18.711
"Aug 12, 2020",20.044
"Aug 13, 2020",20.742
"Aug 14, 2020",21.9
"Aug 15, 2020",21.624
"Aug 16, 2020",24.309
"Aug 17, 2020",23.294
"Aug 18, 2020",19.565
"Aug 19, 2020",21.364
"Aug 20, 2020",20.599
"Aug 21, 2020",22.4
"Aug 22, 2020",18.468
"Aug 23, 2020",16.302
"Aug 24, 2020",15.016
"Aug 25, 2020",14.799
"Aug 26, 2020",12.641
"Aug 27, 2020",15.188
"Aug 28, 2020",17.035
"Aug 29, 2020",10.756
"Aug 30, 2020",11.605
"Aug 31, 2020",11.547
"Sep 1, 2020",15.724
"Sep 2, 2020",8.896
"Sep 3, 2020",9.454
"Sep 4, 2020",13.913
"Sep 5, 2020",9.255
"Sep 6, 2020",9.574
"Sep 7, 2020",12.478
"Sep 8, 2020",11.361
"Sep 9, 2020",12.233
"Sep 10, 2020",14.912
"Sep 11, 2020",12.098
"Sep 12, 2020",15.183
"Sep 13, 2020",14.632
"Sep 14, 2020",10.655
"Sep 15, 2020",12.424
"Sep 16, 2020",6.34
"Sep 17, 2020",9.771
"Sep 18, 2020",8.656
"Sep 19, 2020",10.353
"Sep 20, 2020",8.937
"Sep 21, 2020",6.037
"Sep 22, 2020",12.584
"Sep 23, 2020",10.618
"Sep 24, 2020",9.833
"Sep 25, 2020",6.574
"Sep 26, 2020",8.926
"Sep 27, 2020",-10.009
"Sep 28, 2020",10.82
"Sep 29, 2020",9.949
"Sep 30, 2020",8.802
"Oct 1, 2020",-1.021
"Oct 2, 2020",6.775
"Oct 3, 2020",8.759
"Oct 4, 2020",6.192
"Oct 5, 2020",9.179
"Oct 6, 2020",10.042
"Oct 7, 2020",-1.04
"Oct 8, 2020",5.291
"Oct 9, 2020",5.098
"Oct 10, 2020",4.291
"Oct 11, 2020",4.827
"Oct 12, 2020",4.494
"Oct 13, 2020",6.042
"Oct 14, 2020",2.852
"Oct 15, 2020",3.532
"Oct 16, 2020",3.46
"Oct 17, 2020",-1.516
"Oct 18, 2020",0.654
"Oct 19, 2020",3.141
"Oct 20, 2020",4.248
"Oct 21, 2020",1.252
"Oct 22, 2020",1.601
"Oct 23, 2020",2.623
"Oct 24, 2020",3.822
"Oct 25, 2020",-0.418
"Oct 26, 2020",3.734
"Oct 27, 2020",1.961
"Oct 28, 2020",-1.861
"Oct 29, 2020",-2.77
"Oct 30, 2020",-2.496
"Oct 31, 2020",-2.869
"Nov 1, 2020",-4.615
"Nov 2, 2020",-5.848
"Nov 3, 2020",-6.708
"Nov 4, 2020",-6.774
"Nov 5, 2020",-8.585
"Nov 6, 2020",1.536
"Nov 7, 2020",
"Nov 8, 2020",-4.766
"Nov 9, 2020",-1.892
"Nov 10, 2020",-8.827
"Nov 11, 2020",-6.979
"Nov 12, 2020",-6.557
"Nov 13, 2020",-3.704
"Nov 14, 2020",-5.928
"Nov 15, 2020",-7.766
"Nov 16, 2020",-7.931
"Nov 17, 2020",-7.803
"Nov 18, 2020",-8.027
"Nov 19, 2020",-3.657
"Nov 20, 2020",-5.48
"Nov 21, 2020",-3.478
"Nov 22, 2020",-9.7
"Nov 23, 2020",-7.505
"Nov 24, 2020",-3.379
"Nov 25, 2020",-4.455
"Nov 26, 2020",-6.886
"Nov 27, 2020",-6.639
"Nov 28, 2020",-9.069
"Nov 29, 2020",-11.597
"Nov 30, 2020",-14.61
"Dec 1, 2020",-11.124
"Dec 2, 2020",-12.292
"Dec 3, 2020",-13.957
"Dec 4, 2020",-16.257
"Dec 5, 2020",-14.013
"Dec 6, 2020",-13.35
"Dec 7, 2020",-10.696
"Dec 8, 2020",-12.479
"Dec 9, 2020",-11.254
"Dec 10, 2020",-12.681
"Dec 11, 2020",-8.133
"Dec 12, 2020",-18.377
"Dec 13, 2020",-12.09
"Dec 14, 2020",-7.817
"Dec 15, 2020",-9.182
"Dec 16, 2020",-8.407
"Dec 17, 2020",-10.126
"Dec 18, 2020",-10.892
"Dec 19, 2020",-10
"Dec 20, 2020",-13.525
"Dec 21, 2020",-13.811
"Dec 22, 2020",-4.334
"Dec 23, 2020",-5.909
"Dec 24, 2020",-14.656
"Dec 25, 2020",-4.507
"Dec 26, 2020",-8.222
"Dec 27, 2020",-6.697
"Dec 28, 2020",-4.823
"Dec 29, 2020",-7.397
"Dec 30, 2020",-4.53
