system:time_start,LST_Day_1km
"Jan 1, 2016",-5.126
"Jan 2, 2016",-8.266
"Jan 3, 2016",
"Jan 4, 2016",-2.68
"Jan 5, 2016",-6.496
"Jan 6, 2016",-5.076
"Jan 7, 2016",-10.438
"Jan 8, 2016",-7.376
"Jan 9, 2016",-4.127
"Jan 10, 2016",-8.315
"Jan 11, 2016",-4.723
"Jan 12, 2016",-6.805
"Jan 13, 2016",-8.305
"Jan 14, 2016",-8.346
"Jan 15, 2016",-4.807
"Jan 16, 2016",-10.911
"Jan 17, 2016",-4.48
"Jan 18, 2016",-6.074
"Jan 19, 2016",-5.162
"Jan 20, 2016",-7.606
"Jan 21, 2016",-7.895
"Jan 22, 2016",-9.823
"Jan 23, 2016",-8.232
"Jan 24, 2016",-1.596
"Jan 25, 2016",-6.662
"Jan 26, 2016",-3.357
"Jan 27, 2016",-14.518
"Jan 28, 2016",-5.468
"Jan 29, 2016",-5.762
"Jan 30, 2016",-4.334
"Jan 31, 2016",-2.414
"Feb 1, 2016",-2.79
"Feb 2, 2016",-4.801
"Feb 3, 2016",-3.376
"Feb 4, 2016",-9.281
"Feb 5, 2016",-2.337
"Feb 6, 2016",-3.097
"Feb 7, 2016",-3.23
"Feb 8, 2016",-5.349
"Feb 9, 2016",-0.825
"Feb 10, 2016",-6.706
"Feb 11, 2016",-2.426
"Feb 12, 2016",-1.105
"Feb 13, 2016",-4.262
"Feb 14, 2016",-9.905
"Feb 15, 2016",-2.583
"Feb 16, 2016",-3.728
"Feb 17, 2016",-4.44
"Feb 18, 2016",
"Feb 28, 2016",-2.961
"Feb 29, 2016",-1.51
"Mar 1, 2016",0.826
"Mar 2, 2016",-0.886
"Mar 3, 2016",0.098
"Mar 4, 2016",-2.917
"Mar 5, 2016",-6.992
"Mar 6, 2016",-2.294
"Mar 7, 2016",-7.362
"Mar 8, 2016",-3.263
"Mar 9, 2016",-3.295
"Mar 10, 2016",0.004
"Mar 11, 2016",1.484
"Mar 12, 2016",0.191
"Mar 13, 2016",2.057
"Mar 14, 2016",0.652
"Mar 15, 2016",-1.141
"Mar 16, 2016",-3.994
"Mar 17, 2016",-1.843
"Mar 18, 2016",-0.429
"Mar 19, 2016",-4.671
"Mar 20, 2016",-7.856
"Mar 21, 2016",-7.886
"Mar 22, 2016",-1.743
"Mar 23, 2016",-14.419
"Mar 24, 2016",-2.364
"Mar 25, 2016",-3.643
"Mar 26, 2016",0.256
"Mar 27, 2016",-7.505
"Mar 28, 2016",-4.487
"Mar 29, 2016",-0.124
"Mar 30, 2016",-4.265
"Mar 31, 2016",2.583
"Apr 1, 2016",-0.729
"Apr 2, 2016",3.813
"Apr 3, 2016",0.736
"Apr 4, 2016",0.876
"Apr 5, 2016",2.254
"Apr 6, 2016",4.206
"Apr 7, 2016",4.711
"Apr 8, 2016",-4.59
"Apr 9, 2016",5.342
"Apr 10, 2016",3.821
"Apr 11, 2016",2.38
"Apr 12, 2016",8.24
"Apr 13, 2016",11.292
"Apr 14, 2016",5.358
"Apr 15, 2016",11.118
"Apr 16, 2016",8.919
"Apr 17, 2016",7.694
"Apr 18, 2016",5.512
"Apr 19, 2016",7.018
"Apr 20, 2016",8.014
"Apr 21, 2016",9.875
"Apr 22, 2016",7.338
"Apr 23, 2016",9.112
"Apr 24, 2016",11.243
"Apr 25, 2016",7.497
"Apr 26, 2016",10.075
"Apr 27, 2016",8.796
"Apr 28, 2016",5.69
"Apr 29, 2016",7.952
"Apr 30, 2016",8.581
"May 1, 2016",11.964
"May 2, 2016",7.99
"May 3, 2016",9.004
"May 4, 2016",11.608
"May 5, 2016",6.915
"May 6, 2016",7.169
"May 7, 2016",5.894
"May 8, 2016",0.745
"May 9, 2016",9.712
"May 10, 2016",1.789
"May 11, 2016",11.345
"May 12, 2016",8.122
"May 13, 2016",16.398
"May 14, 2016",16.866
"May 15, 2016",21.324
"May 16, 2016",19.952
"May 17, 2016",15.632
"May 18, 2016",6.014
"May 19, 2016",11.373
"May 20, 2016",1.284
"May 21, 2016",9.266
"May 22, 2016",6.021
"May 23, 2016",6.595
"May 24, 2016",12.425
"May 25, 2016",6.543
"May 26, 2016",16.699
"May 27, 2016",22.647
"May 28, 2016",21.589
"May 29, 2016",23.207
"May 30, 2016",9.68
"May 31, 2016",16.356
"Jun 1, 2016",18.239
"Jun 2, 2016",17.118
"Jun 3, 2016",16.374
"Jun 4, 2016",16.38
"Jun 5, 2016",15.872
"Jun 6, 2016",17.933
"Jun 7, 2016",20.331
"Jun 8, 2016",21.105
"Jun 9, 2016",12.286
