system:time_start,LST_Day_1km
"Jan 1, 2007",-23.49
"Jan 2, 2007",-28.953
"Jan 3, 2007",-29.649
"Jan 4, 2007",-31.667
"Jan 5, 2007",-29.526
"Jan 6, 2007",-28.993
"Jan 7, 2007",-29.693
"Jan 8, 2007",-27.092
"Jan 9, 2007",-23.573
"Jan 10, 2007",-19.048
"Jan 11, 2007",-6.88
"Jan 12, 2007",-13.827
"Jan 13, 2007",-8.601
"Jan 14, 2007",-11.691
"Jan 15, 2007",-14.163
"Jan 16, 2007",-15.392
"Jan 17, 2007",-4.833
"Jan 18, 2007",-6.502
"Jan 19, 2007",-11.26
"Jan 20, 2007",-11.458
"Jan 21, 2007",-14.832
"Jan 22, 2007",-17.733
"Jan 23, 2007",-20.057
"Jan 24, 2007",-26.273
"Jan 25, 2007",-6.927
"Jan 26, 2007",-8.412
"Jan 27, 2007",-7.386
"Jan 28, 2007",-2.233
"Jan 29, 2007",-11.225
"Jan 30, 2007",-0.283
"Jan 31, 2007",-1.535
"Feb 1, 2007",-2.442
"Feb 2, 2007",-0.737
"Feb 3, 2007",-1.615
"Feb 4, 2007",-3.938
"Feb 5, 2007",-3.838
"Feb 6, 2007",-6.092
"Feb 7, 2007",-2.612
"Feb 8, 2007",-5.306
"Feb 9, 2007",-7.501
"Feb 10, 2007",-4.118
"Feb 11, 2007",-9.234
"Feb 12, 2007",-7.061
"Feb 13, 2007",-12.537
"Feb 14, 2007",-7.223
"Feb 15, 2007",-6.193
"Feb 16, 2007",-8.449
"Feb 17, 2007",-6.526
"Feb 18, 2007",-7.735
"Feb 19, 2007",-11.118
"Feb 20, 2007",-14.245
"Feb 21, 2007",-15.878
"Feb 22, 2007",-15.544
"Feb 23, 2007",-17.863
"Feb 24, 2007",-16.015
"Feb 25, 2007",-13.601
"Feb 26, 2007",-8.704
"Feb 27, 2007",-13.584
"Feb 28, 2007",-13.099
"Mar 1, 2007",-15.683
"Mar 2, 2007",-13.267
"Mar 3, 2007",-11.759
"Mar 4, 2007",-10.278
"Mar 5, 2007",-16.454
"Mar 6, 2007",-17.821
"Mar 7, 2007",-16.419
"Mar 8, 2007",-21.685
"Mar 9, 2007",-16.379
"Mar 10, 2007",-14.032
"Mar 11, 2007",-14.824
"Mar 12, 2007",-12.03
"Mar 13, 2007",-13.24
"Mar 14, 2007",-15.293
"Mar 15, 2007",-16.385
"Mar 16, 2007",-13.392
"Mar 17, 2007",-12.444
"Mar 18, 2007",-11.064
"Mar 19, 2007",-10.501
"Mar 20, 2007",-19.87
"Mar 21, 2007",-10.172
"Mar 22, 2007",-13.005
"Mar 23, 2007",-12.707
"Mar 24, 2007",-13.921
"Mar 25, 2007",-10.529
"Mar 26, 2007",-11.438
"Mar 27, 2007",-8.205
"Mar 28, 2007",-8.322
"Mar 29, 2007",-6.015
"Mar 30, 2007",-3.819
"Mar 31, 2007",-4.384
"Apr 1, 2007",-4.134
"Apr 2, 2007",-3.803
"Apr 3, 2007",-5.889
"Apr 4, 2007",-5.137
"Apr 5, 2007",-10.07
"Apr 6, 2007",0.452
"Apr 7, 2007",-4.108
"Apr 8, 2007",-6.405
"Apr 9, 2007",-8.961
"Apr 10, 2007",-2.674
"Apr 11, 2007",0.716
"Apr 12, 2007",1.188
"Apr 13, 2007",0.155
"Apr 14, 2007",3.197
"Apr 15, 2007",-2.73
"Apr 16, 2007",1.215
"Apr 17, 2007",-11.948
"Apr 18, 2007",-12.602
"Apr 19, 2007",-6.872
"Apr 20, 2007",-5.955
"Apr 21, 2007",-5.478
"Apr 22, 2007",-4.961
"Apr 23, 2007",4.366
"Apr 24, 2007",5.845
"Apr 25, 2007",-0.127
"Apr 26, 2007",7.294
"Apr 27, 2007",5.183
"Apr 28, 2007",5.849
"Apr 29, 2007",7.559
"Apr 30, 2007",9.578
"May 1, 2007",6.781
"May 2, 2007",5.301
"May 3, 2007",7.031
"May 4, 2007",5.938
"May 5, 2007",5.788
"May 6, 2007",2.064
"May 7, 2007",3.081
"May 8, 2007",2.856
"May 9, 2007",-0.794
"May 10, 2007",7.036
"May 11, 2007",9.663
"May 12, 2007",10.568
"May 13, 2007",6.35
"May 14, 2007",0.691
"May 15, 2007",8.906
"May 16, 2007",9.355
"May 17, 2007",10.76
"May 18, 2007",9.519
"May 19, 2007",8.705
"May 20, 2007",6.963
"May 21, 2007",14.592
"May 22, 2007",4.854
"May 23, 2007",12.579
"May 24, 2007",4.799
"May 25, 2007",-17.93
"May 26, 2007",9.455
"May 27, 2007",10.477
"May 28, 2007",10.244
"May 29, 2007",13.016
"May 30, 2007",11.973
"May 31, 2007",10.261
"Jun 1, 2007",6.922
"Jun 2, 2007",13.177
"Jun 3, 2007",13.742
"Jun 4, 2007",4.069
"Jun 5, 2007",5.66
"Jun 6, 2007",14.882
"Jun 7, 2007",11.006
"Jun 8, 2007",13.415
"Jun 9, 2007",12.316
"Jun 10, 2007",14.62
"Jun 11, 2007",14.013
"Jun 12, 2007",8.848
"Jun 13, 2007",9.672
"Jun 14, 2007",12.013
"Jun 15, 2007",19.414
"Jun 16, 2007",12.756
"Jun 17, 2007",8.891
"Jun 18, 2007",14.089
"Jun 19, 2007",19.57
"Jun 20, 2007",19.969
"Jun 21, 2007",16.152
"Jun 22, 2007",4.124
"Jun 23, 2007",13.87
"Jun 24, 2007",13.464
"Jun 25, 2007",15.504
"Jun 26, 2007",13.81
"Jun 27, 2007",13.461
"Jun 28, 2007",8.002
"Jun 29, 2007",14.407
"Jun 30, 2007",13.409
"Jul 1, 2007",13.16
"Jul 2, 2007",18.548
"Jul 3, 2007",18.722
"Jul 4, 2007",11.541
"Jul 5, 2007",16.588
"Jul 6, 2007",10.595
"Jul 7, 2007",19.467
"Jul 8, 2007",22.416
"Jul 9, 2007",16.176
"Jul 10, 2007",20.294
"Jul 11, 2007",18.876
"Jul 12, 2007",18.269
"Jul 13, 2007",11.758
"Jul 14, 2007",11.137
"Jul 15, 2007",12.266
"Jul 16, 2007",16.323
"Jul 17, 2007",19.229
"Jul 18, 2007",17.398
"Jul 19, 2007",19.045
"Jul 20, 2007",17.857
"Jul 21, 2007",16.27
"Jul 22, 2007",10.79
"Jul 23, 2007",10.408
"Jul 24, 2007",-10.566
"Jul 25, 2007",18.828
"Jul 26, 2007",22.845
"Jul 27, 2007",19.629
"Jul 28, 2007",18.465
"Jul 29, 2007",16.353
"Jul 30, 2007",15.448
"Jul 31, 2007",8.948
"Aug 1, 2007",9.376
"Aug 2, 2007",13.434
"Aug 3, 2007",8.565
"Aug 4, 2007",16.649
"Aug 5, 2007",13.113
"Aug 6, 2007",15.781
"Aug 7, 2007",15.626
"Aug 8, 2007",19.132
"Aug 9, 2007",19.274
"Aug 10, 2007",20.584
"Aug 11, 2007",15.13
"Aug 12, 2007",22.914
"Aug 13, 2007",22.026
"Aug 14, 2007",13.279
"Aug 15, 2007",16.397
"Aug 16, 2007",19.647
"Aug 17, 2007",17.177
"Aug 18, 2007",6.624
"Aug 19, 2007",12.092
"Aug 20, 2007",12.895
"Aug 21, 2007",13.566
"Aug 22, 2007",6.575
"Aug 23, 2007",14.384
"Aug 24, 2007",17.004
"Aug 25, 2007",14.082
"Aug 26, 2007",15.422
"Aug 27, 2007",19.312
"Aug 28, 2007",20.225
"Aug 29, 2007",17.761
"Aug 30, 2007",15.05
"Aug 31, 2007",17.249
"Sep 1, 2007",15.628
"Sep 2, 2007",11.988
"Sep 3, 2007",8.685
"Sep 4, 2007",12.515
"Sep 5, 2007",14.422
"Sep 6, 2007",10.34
"Sep 7, 2007",9.16
"Sep 8, 2007",11.061
"Sep 9, 2007",11.349
"Sep 10, 2007",8.127
"Sep 11, 2007",2.825
"Sep 12, 2007",11.644
"Sep 13, 2007",-9.186
"Sep 14, 2007",8.694
"Sep 15, 2007",10.686
"Sep 16, 2007",10.352
"Sep 17, 2007",7.152
"Sep 18, 2007",2.949
"Sep 19, 2007",7.424
"Sep 20, 2007",7.64
"Sep 21, 2007",11.365
"Sep 22, 2007",-16.237
"Sep 23, 2007",8.612
"Sep 24, 2007",6.449
"Sep 25, 2007",6.288
"Sep 26, 2007",4.954
"Sep 27, 2007",5.15
"Sep 28, 2007",4.593
"Sep 29, 2007",6.526
"Sep 30, 2007",6.914
"Oct 1, 2007",5.73
"Oct 2, 2007",6.053
"Oct 3, 2007",7.599
"Oct 4, 2007",5.169
"Oct 5, 2007",4.011
"Oct 6, 2007",2.474
"Oct 7, 2007",0.528
"Oct 8, 2007",2.403
"Oct 9, 2007",3.936
"Oct 10, 2007",4.062
"Oct 11, 2007",1.698
