system:time_start,LST_Day_1km
"Jan 1, 2009",-24.831
"Jan 2, 2009",-30.853
"Jan 3, 2009",-32.241
"Jan 4, 2009",-29.914
"Jan 5, 2009",-27.305
"Jan 6, 2009",-29.649
"Jan 7, 2009",-32.054
"Jan 8, 2009",-29.308
"Jan 9, 2009",-25.868
"Jan 10, 2009",-29.437
"Jan 11, 2009",-21.865
"Jan 12, 2009",-13.634
"Jan 13, 2009",-21.094
"Jan 14, 2009",-7.299
"Jan 15, 2009",-12.199
"Jan 16, 2009",-6.191
"Jan 17, 2009",-10.178
"Jan 18, 2009",-14.909
"Jan 19, 2009",-14.815
"Jan 20, 2009",-11.467
"Jan 21, 2009",-16.147
"Jan 22, 2009",-11.755
"Jan 23, 2009",-11.991
"Jan 24, 2009",-14.396
"Jan 25, 2009",-11.426
"Jan 26, 2009",-14.723
"Jan 27, 2009",-15.643
"Jan 28, 2009",-21.369
"Jan 29, 2009",-20.221
"Jan 30, 2009",-23.432
"Jan 31, 2009",-24.668
"Feb 1, 2009",-24.863
"Feb 2, 2009",-29.084
"Feb 3, 2009",-28.596
"Feb 4, 2009",-20.329
"Feb 5, 2009",-16.334
"Feb 6, 2009",-14.905
"Feb 7, 2009",-16.734
"Feb 8, 2009",-21.111
"Feb 9, 2009",-22.712
"Feb 10, 2009",-22.754
"Feb 11, 2009",-18
"Feb 12, 2009",-14.638
"Feb 13, 2009",-11.869
"Feb 14, 2009",-12.59
"Feb 15, 2009",-11.459
"Feb 16, 2009",-21.075
"Feb 17, 2009",-20.945
"Feb 18, 2009",-12.184
"Feb 19, 2009",-4.857
"Feb 20, 2009",-8.901
"Feb 21, 2009",-14.476
"Feb 22, 2009",-12.028
"Feb 23, 2009",-9.275
"Feb 24, 2009",-9.336
"Feb 25, 2009",-11.315
"Feb 26, 2009",-13.906
"Feb 27, 2009",-13.537
"Feb 28, 2009",-9.144
"Mar 1, 2009",-16.458
"Mar 2, 2009",-16.667
"Mar 3, 2009",-11.703
"Mar 4, 2009",-13.64
"Mar 5, 2009",-4.21
"Mar 6, 2009",-9.452
"Mar 7, 2009",-14.143
"Mar 8, 2009",-12.918
"Mar 9, 2009",-7.741
"Mar 10, 2009",-8.389
"Mar 11, 2009",-9.307
"Mar 12, 2009",-10.138
"Mar 13, 2009",-12.843
"Mar 14, 2009",-14.945
"Mar 15, 2009",-17.265
"Mar 16, 2009",-20.855
"Mar 17, 2009",-17.076
"Mar 18, 2009",-15.615
"Mar 19, 2009",-15.75
"Mar 20, 2009",-15.075
"Mar 21, 2009",-16.155
"Mar 22, 2009",-16.761
"Mar 23, 2009",-15.775
"Mar 24, 2009",-11.134
"Mar 25, 2009",-14.625
"Mar 26, 2009",-9.669
"Mar 27, 2009",-13.419
"Mar 28, 2009",-12.92
"Mar 29, 2009",-7.867
"Mar 30, 2009",-11.607
"Mar 31, 2009",-11.214
"Apr 1, 2009",-10.98
"Apr 2, 2009",-9.846
"Apr 3, 2009",-10.92
"Apr 4, 2009",-8.905
"Apr 5, 2009",-6.489
"Apr 6, 2009",-5.857
"Apr 7, 2009",-3.892
"Apr 8, 2009",-4.979
"Apr 9, 2009",-12.619
"Apr 10, 2009",-7.499
"Apr 11, 2009",-5.803
"Apr 12, 2009",-11.495
"Apr 13, 2009",-8.793
"Apr 14, 2009",-5.355
"Apr 15, 2009",-3.909
"Apr 16, 2009",-1.756
"Apr 17, 2009",-4.501
"Apr 18, 2009",-3.948
"Apr 19, 2009",-2.341
"Apr 20, 2009",-0.141
"Apr 21, 2009",0.224
"Apr 22, 2009",-2.029
"Apr 23, 2009",-0.64
"Apr 24, 2009",-5.024
"Apr 25, 2009",-1.859
"Apr 26, 2009",-3.145
"Apr 27, 2009",1.778
"Apr 28, 2009",3.17
"Apr 29, 2009",4.105
"Apr 30, 2009",5.472
"May 1, 2009",6.096
"May 2, 2009",7.391
"May 3, 2009",7.957
"May 4, 2009",7.042
"May 5, 2009",5.056
"May 6, 2009",4.994
"May 7, 2009",7.642
"May 8, 2009",7.846
"May 9, 2009",7.725
"May 10, 2009",7.797
"May 11, 2009",9.13
"May 12, 2009",10.903
"May 13, 2009",12.104
"May 14, 2009",13.026
"May 15, 2009",12.379
"May 16, 2009",10.889
"May 17, 2009",10.652
"May 18, 2009",9.934
"May 19, 2009",8.397
"May 20, 2009",8.276
"May 21, 2009",11.055
"May 22, 2009",8.473
"May 23, 2009",13.018
"May 24, 2009",13.731
"May 25, 2009",15.686
"May 26, 2009",17.17
"May 27, 2009",14.89
"May 28, 2009",11.888
"May 29, 2009",6.182
"May 30, 2009",10.091
"May 31, 2009",5.396
"Jun 1, 2009",8.894
"Jun 2, 2009",11.293
"Jun 3, 2009",15.426
"Jun 4, 2009",11.979
"Jun 5, 2009",10.843
"Jun 6, 2009",12.791
"Jun 7, 2009",17.984
"Jun 8, 2009",15.826
"Jun 9, 2009",17.099
"Jun 10, 2009",20.29
"Jun 11, 2009",22.091
"Jun 12, 2009",21.022
"Jun 13, 2009",13.547
"Jun 14, 2009",9.708
"Jun 15, 2009",16.083
"Jun 16, 2009",19.005
"Jun 17, 2009",18.559
"Jun 18, 2009",16.148
"Jun 19, 2009",13.819
"Jun 20, 2009",10.846
"Jun 21, 2009",11.55
"Jun 22, 2009",13.126
"Jun 23, 2009",11.323
"Jun 24, 2009",9.298
"Jun 25, 2009",9.998
"Jun 26, 2009",12.817
"Jun 27, 2009",13.703
"Jun 28, 2009",13.67
"Jun 29, 2009",15.143
"Jun 30, 2009",14.855
"Jul 1, 2009",21.225
"Jul 2, 2009",20.533
"Jul 3, 2009",19.037
"Jul 4, 2009",18.389
"Jul 5, 2009",18.701
"Jul 6, 2009",23.852
"Jul 7, 2009",23.119
"Jul 8, 2009",20.021
"Jul 9, 2009",18.496
"Jul 10, 2009",23.424
"Jul 11, 2009",24.156
"Jul 12, 2009",23.971
"Jul 13, 2009",18.645
"Jul 14, 2009",14.601
"Jul 15, 2009",14.975
"Jul 16, 2009",21.374
"Jul 17, 2009",12.246
"Jul 18, 2009",14.661
"Jul 19, 2009",13.279
"Jul 20, 2009",15.574
"Jul 21, 2009",10.557
"Jul 22, 2009",18.29
"Jul 23, 2009",15.073
"Jul 24, 2009",14.981
"Jul 25, 2009",9.712
"Jul 26, 2009",10.639
"Jul 27, 2009",14.514
"Jul 28, 2009",12.149
"Jul 29, 2009",16.361
"Jul 30, 2009",15.734
"Jul 31, 2009",10.35
"Aug 1, 2009",11.575
"Aug 2, 2009",12.558
"Aug 3, 2009",16.865
"Aug 4, 2009",13.915
"Aug 5, 2009",14.037
"Aug 6, 2009",15.244
"Aug 7, 2009",16.818
"Aug 8, 2009",12.799
"Aug 9, 2009",18.276
"Aug 10, 2009",17.749
"Aug 11, 2009",20.348
"Aug 12, 2009",15.336
"Aug 13, 2009",11.669
"Aug 14, 2009",12.176
"Aug 15, 2009",10.866
"Aug 16, 2009",16.649
"Aug 17, 2009",15.979
"Aug 18, 2009",13.87
"Aug 19, 2009",12.759
"Aug 20, 2009",14.938
"Aug 21, 2009",13.746
"Aug 22, 2009",10.414
"Aug 23, 2009",9.939
"Aug 24, 2009",9.572
"Aug 25, 2009",11.919
"Aug 26, 2009",14.652
"Aug 27, 2009",12.477
"Aug 28, 2009",16.423
"Aug 29, 2009",14.689
"Aug 30, 2009",11.237
"Aug 31, 2009",7.726
"Sep 1, 2009",5.634
"Sep 2, 2009",11.279
"Sep 3, 2009",9.565
"Sep 4, 2009",16.719
"Sep 5, 2009",16.275
"Sep 6, 2009",14.741
"Sep 7, 2009",10.226
"Sep 8, 2009",6.378
"Sep 9, 2009",8.732
"Sep 10, 2009",14.99
"Sep 11, 2009",14.991
"Sep 12, 2009",7.537
"Sep 13, 2009",11.787
"Sep 14, 2009",10.861
"Sep 15, 2009",8.323
"Sep 16, 2009",9.217
"Sep 17, 2009",9.736
"Sep 18, 2009",9.553
"Sep 19, 2009",11.82
"Sep 20, 2009",11.716
"Sep 21, 2009",5.08
"Sep 22, 2009",4.117
"Sep 23, 2009",3.963
"Sep 24, 2009",1.381
"Sep 25, 2009",3.56
"Sep 26, 2009",1.668
"Sep 27, 2009",-1.662
"Sep 28, 2009",1.049
"Sep 29, 2009",-0.657
"Sep 30, 2009",-0.043
"Oct 1, 2009",3.426
"Oct 2, 2009",-0.681
"Oct 3, 2009",-1.521
"Oct 4, 2009",2.915
"Oct 5, 2009",2.992
"Oct 6, 2009",-1.323
"Oct 7, 2009",-2.785
"Oct 8, 2009",0.326
"Oct 9, 2009",0.776
"Oct 10, 2009",6.931
"Oct 11, 2009",6.773
"Oct 12, 2009",6.313
"Oct 13, 2009",5.171
"Oct 14, 2009",3.337
"Oct 15, 2009",3.387
"Oct 16, 2009",2.374
"Oct 17, 2009",1.42
"Oct 18, 2009",0.766
"Oct 19, 2009",-0.546
"Oct 20, 2009",-1.036
"Oct 21, 2009",-5.336
"Oct 22, 2009",-4.926
"Oct 23, 2009",-1.868
"Oct 24, 2009",-2.24
"Oct 25, 2009",-5.276
"Oct 26, 2009",-7.321
"Oct 27, 2009",-7.639
"Oct 28, 2009",-7.311
"Oct 29, 2009",-6.879
"Oct 30, 2009",-7.302
"Oct 31, 2009",-9.437
"Nov 1, 2009",-10.397
"Nov 2, 2009",-11.389
"Nov 3, 2009",-11.558
"Nov 4, 2009",-6.711
"Nov 5, 2009",-7.923
"Nov 6, 2009",-9.304
"Nov 7, 2009",-12.114
"Nov 8, 2009",-13.074
"Nov 9, 2009",-10.388
"Nov 10, 2009",-10.936
"Nov 11, 2009",-7.653
