system:time_start,LST_Day_1km
"Jan 1, 2016",-7.061
"Jan 2, 2016",-12.871
"Jan 3, 2016",-13.298
"Jan 4, 2016",-8.098
"Jan 5, 2016",-7.192
"Jan 6, 2016",-9.303
"Jan 7, 2016",-9.904
"Jan 8, 2016",-11.085
"Jan 9, 2016",-9.663
"Jan 10, 2016",-13.507
"Jan 11, 2016",-9.063
"Jan 12, 2016",-10.444
"Jan 13, 2016",-12.365
"Jan 14, 2016",-13.691
"Jan 15, 2016",-13.286
"Jan 16, 2016",-16.884
"Jan 17, 2016",-13.15
"Jan 18, 2016",-15.086
"Jan 19, 2016",-12.386
"Jan 20, 2016",-13.263
"Jan 21, 2016",-15.569
"Jan 22, 2016",-16.418
"Jan 23, 2016",-13.86
"Jan 24, 2016",-10.671
"Jan 25, 2016",-9.655
"Jan 26, 2016",-10.333
"Jan 27, 2016",-12.632
"Jan 28, 2016",-12.436
"Jan 29, 2016",-11.198
"Jan 30, 2016",-10.174
"Jan 31, 2016",-8.092
"Feb 1, 2016",-12.113
"Feb 2, 2016",-11.053
"Feb 3, 2016",-13.936
"Feb 4, 2016",-11.674
"Feb 5, 2016",-10.653
"Feb 6, 2016",-9.726
"Feb 7, 2016",-9.347
"Feb 8, 2016",-10.288
"Feb 9, 2016",-6.216
"Feb 10, 2016",-10.006
"Feb 11, 2016",-9.4
"Feb 12, 2016",-9.396
"Feb 13, 2016",-10.422
"Feb 14, 2016",-10.326
"Feb 15, 2016",-8.564
"Feb 16, 2016",-8.168
"Feb 17, 2016",-9.936
"Feb 18, 2016",-7.461
"Feb 28, 2016",-4.201
"Feb 29, 2016",-8.164
"Mar 1, 2016",-4.447
"Mar 2, 2016",-4.505
"Mar 3, 2016",-5.784
"Mar 4, 2016",-8.845
"Mar 5, 2016",-10.413
"Mar 6, 2016",-6.788
"Mar 7, 2016",-9.065
"Mar 8, 2016",-7.399
"Mar 9, 2016",-7.017
"Mar 10, 2016",-5.989
"Mar 11, 2016",-4.271
"Mar 12, 2016",-4.32
"Mar 13, 2016",-4.065
"Mar 14, 2016",-6.527
"Mar 15, 2016",-8.33
"Mar 16, 2016",-9.779
"Mar 17, 2016",-9.223
"Mar 18, 2016",-8.83
"Mar 19, 2016",-12.129
"Mar 20, 2016",-10.317
"Mar 21, 2016",-4.432
"Mar 22, 2016",-1.576
"Mar 23, 2016",-2.688
"Mar 24, 2016",-3.578
"Mar 25, 2016",-6.334
"Mar 26, 2016",-4.398
"Mar 27, 2016",-7.45
"Mar 28, 2016",-6.198
"Mar 29, 2016",-5.094
"Mar 30, 2016",-5.803
"Mar 31, 2016",1.92
"Apr 1, 2016",0.59
"Apr 2, 2016",-4.336
"Apr 3, 2016",-1.582
"Apr 4, 2016",0.356
"Apr 5, 2016",1.489
"Apr 6, 2016",3.196
"Apr 7, 2016",1.779
"Apr 8, 2016",0.967
"Apr 9, 2016",-3.623
"Apr 10, 2016",0.901
"Apr 11, 2016",0.099
"Apr 12, 2016",4.136
"Apr 13, 2016",5.968
"Apr 14, 2016",3.798
"Apr 15, 2016",4.819
"Apr 16, 2016",4.274
"Apr 17, 2016",2.865
"Apr 18, 2016",2.474
"Apr 19, 2016",-0.937
"Apr 20, 2016",0.533
"Apr 21, 2016",6.551
"Apr 22, 2016",6.767
"Apr 23, 2016",10.318
"Apr 24, 2016",9.252
"Apr 25, 2016",7.773
"Apr 26, 2016",4.066
"Apr 27, 2016",8.235
"Apr 28, 2016",10.847
"Apr 29, 2016",9.38
"Apr 30, 2016",10.516
"May 1, 2016",11.054
"May 2, 2016",7.826
"May 3, 2016",5.872
"May 4, 2016",10.434
"May 5, 2016",10.109
"May 6, 2016",8.803
"May 7, 2016",6.122
"May 8, 2016",0.121
"May 9, 2016",3.974
"May 10, 2016",2.865
"May 11, 2016",6.552
"May 12, 2016",10.071
"May 13, 2016",13.838
"May 14, 2016",14.204
"May 15, 2016",17.361
"May 16, 2016",18.012
"May 17, 2016",15.025
"May 18, 2016",4.864
"May 19, 2016",8.09
"May 20, 2016",5.402
"May 21, 2016",9.17
"May 22, 2016",7.274
"May 23, 2016",7.768
"May 24, 2016",12.459
"May 25, 2016",6.503
"May 26, 2016",15.913
"May 27, 2016",18.536
"May 28, 2016",20.074
"May 29, 2016",21.973
"May 30, 2016",15.282
"May 31, 2016",18.02
"Jun 1, 2016",17.965
"Jun 2, 2016",18.527
"Jun 3, 2016",15.551
"Jun 4, 2016",18.992
"Jun 5, 2016",14.807
"Jun 6, 2016",19.449
"Jun 7, 2016",18.172
"Jun 8, 2016",18.4
"Jun 9, 2016",14.893
"Jun 10, 2016",11.438
"Jun 11, 2016",10.915
"Jun 12, 2016",12.939
"Jun 13, 2016",12.857
"Jun 14, 2016",14.344
"Jun 15, 2016",20.556
"Jun 16, 2016",19.117
"Jun 17, 2016",15.298
"Jun 18, 2016",12.346
"Jun 19, 2016",14.454
"Jun 20, 2016",17.276
"Jun 21, 2016",18.725
"Jun 22, 2016",16.732
"Jun 23, 2016",12.833
"Jun 24, 2016",15.001
"Jun 25, 2016",20.865
"Jun 26, 2016",21.721
"Jun 27, 2016",17.239
"Jun 28, 2016",18.955
"Jun 29, 2016",18.858
"Jun 30, 2016",19.89
"Jul 1, 2016",16.925
"Jul 2, 2016",17.275
"Jul 3, 2016",21.66
"Jul 4, 2016",16.061
"Jul 5, 2016",12.618
"Jul 6, 2016",14.988
"Jul 7, 2016",11.835
"Jul 8, 2016",17.518
"Jul 9, 2016",16.002
"Jul 10, 2016",16.78
"Jul 11, 2016",18.701
"Jul 12, 2016",22.027
"Jul 13, 2016",25.214
"Jul 14, 2016",22.864
"Jul 15, 2016",18.487
"Jul 16, 2016",20.562
