system:time_start,LST_Day_1km
"Jan 1, 2020",-23.734
"Jan 2, 2020",-28.539
"Jan 3, 2020",-27.358
"Jan 4, 2020",-28.717
"Jan 5, 2020",-29.22
"Jan 6, 2020",-29.751
"Jan 7, 2020",-29.306
"Jan 8, 2020",-26.972
"Jan 9, 2020",-24.851
"Jan 10, 2020",-26.337
"Jan 11, 2020",-20.113
"Jan 12, 2020",-20.777
"Jan 13, 2020",-19.238
"Jan 14, 2020",-18.153
"Jan 15, 2020",-19.895
"Jan 16, 2020",-21.994
"Jan 17, 2020",-23.143
"Jan 18, 2020",-21.727
"Jan 19, 2020",-21.755
"Jan 20, 2020",-20.738
"Jan 21, 2020",-20.717
"Jan 22, 2020",-19.527
"Jan 23, 2020",-21.181
"Jan 24, 2020",-23.137
"Jan 25, 2020",-24.154
"Jan 26, 2020",-25.239
"Jan 27, 2020",-27.188
"Jan 28, 2020",-27.601
"Jan 29, 2020",-26.135
"Jan 30, 2020",-24.819
"Jan 31, 2020",-27.721
"Feb 1, 2020",-23.886
"Feb 2, 2020",-21
"Feb 3, 2020",-16.009
"Feb 4, 2020",-10.879
"Feb 5, 2020",-11.842
"Feb 6, 2020",-13.037
"Feb 7, 2020",-19.29
"Feb 8, 2020",-12.425
"Feb 9, 2020",-16.318
"Feb 10, 2020",-18.514
"Feb 11, 2020",-18.088
"Feb 12, 2020",-20.46
"Feb 13, 2020",-19.449
"Feb 14, 2020",-19.746
"Feb 15, 2020",-18.163
"Feb 16, 2020",-16.289
"Feb 17, 2020",-9.68
"Feb 18, 2020",-8.544
"Feb 19, 2020",-11.496
"Feb 20, 2020",-12.513
"Feb 21, 2020",-19.609
"Feb 22, 2020",-20.897
"Feb 23, 2020",-19.909
"Feb 24, 2020",-17.43
"Feb 25, 2020",-14.697
"Feb 26, 2020",-14.457
"Feb 27, 2020",-16.24
"Feb 28, 2020",-17.469
"Feb 29, 2020",-21.758
"Mar 1, 2020",-14.871
"Mar 2, 2020",-21.469
"Mar 3, 2020",-21.787
"Mar 4, 2020",-19.606
"Mar 5, 2020",-17.972
"Mar 6, 2020",-17.157
"Mar 7, 2020",-17.786
"Mar 8, 2020",-14.961
"Mar 9, 2020",-16.832
"Mar 10, 2020",-18.348
"Mar 11, 2020",-16.676
"Mar 12, 2020",-14.743
"Mar 13, 2020",-7.321
"Mar 14, 2020",-5.98
"Mar 15, 2020",-8.12
"Mar 16, 2020",-3.952
"Mar 17, 2020",-7.087
"Mar 18, 2020",-5.301
"Mar 19, 2020",-3.216
"Mar 20, 2020",-5.558
"Mar 21, 2020",-3.171
"Mar 22, 2020",-5.731
"Mar 23, 2020",-5.224
"Mar 24, 2020",-4.958
"Mar 25, 2020",-4.316
"Mar 26, 2020",-2.169
"Mar 27, 2020",-11.395
"Mar 28, 2020",-10.708
"Mar 29, 2020",-10.236
"Mar 30, 2020",-9.062
"Mar 31, 2020",-8.047
"Apr 1, 2020",-9.789
"Apr 2, 2020",-8.638
"Apr 3, 2020",-4.453
"Apr 4, 2020",-4.315
"Apr 5, 2020",-3.404
"Apr 6, 2020",-6.78
"Apr 7, 2020",-7.256
"Apr 8, 2020",-7.336
"Apr 9, 2020",-6.802
"Apr 10, 2020",-3.429
"Apr 11, 2020",-4.816
"Apr 12, 2020",-15.852
"Apr 13, 2020",-3.25
"Apr 14, 2020",-1.566
"Apr 15, 2020",-3.936
"Apr 16, 2020",-0.186
"Apr 17, 2020",0.282
"Apr 18, 2020",2.351
"Apr 19, 2020",-1.744
"Apr 20, 2020",-4.05
