system:time_start,LST_Day_1km
"Jan 1, 2023",-13.236
"Jan 2, 2023",-14.094
"Jan 3, 2023",-12.278
"Jan 4, 2023",-13.681
"Jan 5, 2023",-12.193
"Jan 6, 2023",-15.156
"Jan 7, 2023",-16.596
"Jan 8, 2023",-18.381
"Jan 9, 2023",-13.645
"Jan 10, 2023",-13.425
"Jan 11, 2023",-11.393
"Jan 12, 2023",-13.042
"Jan 13, 2023",-13.773
"Jan 14, 2023",-14.768
"Jan 15, 2023",-13.055
"Jan 16, 2023",-12.537
"Jan 17, 2023",-14.926
"Jan 18, 2023",-15.15
"Jan 19, 2023",-15.695
"Jan 20, 2023",-19.837
"Jan 21, 2023",-19.942
"Jan 22, 2023",-24.726
"Jan 23, 2023",-19.433
"Jan 24, 2023",-17.899
"Jan 25, 2023",-15.575
"Jan 26, 2023",-14.999
"Jan 27, 2023",-10.378
"Jan 28, 2023",-6.188
"Jan 29, 2023",-11.03
"Jan 30, 2023",-8.83
"Jan 31, 2023",-9.749
"Feb 1, 2023",-12.067
"Feb 2, 2023",-15.508
"Feb 3, 2023",-13.861
"Feb 4, 2023",-13.725
"Feb 5, 2023",-22.301
"Feb 6, 2023",-18.869
"Feb 7, 2023",-17.979
"Feb 8, 2023",-20.851
"Feb 9, 2023",-19.831
"Feb 10, 2023",-21.545
"Feb 11, 2023",-18.547
"Feb 12, 2023",-15.966
"Feb 13, 2023",-24.016
"Feb 14, 2023",-20.15
"Feb 15, 2023",-20.705
"Feb 16, 2023",-17.082
"Feb 17, 2023",-10.061
"Feb 18, 2023",-12.421
"Feb 19, 2023",-11.438
"Feb 20, 2023",-10.41
"Feb 21, 2023",-12.999
"Feb 22, 2023",-13.336
"Feb 23, 2023",-4.514
"Feb 24, 2023",-9.755
"Feb 25, 2023",-13.573
"Feb 26, 2023",-16.741
"Feb 27, 2023",-19.009
"Feb 28, 2023",-10.511
"Mar 1, 2023",-13.509
"Mar 2, 2023",-17.527
"Mar 3, 2023",-18.575
"Mar 4, 2023",-13.716
"Mar 5, 2023",-10.304
"Mar 6, 2023",-6.042
"Mar 7, 2023",-3.215
"Mar 8, 2023",-3.062
"Mar 9, 2023",-4.818
"Mar 10, 2023",-6.814
"Mar 11, 2023",-9.55
"Mar 12, 2023",-10.542
"Mar 13, 2023",-14.562
"Mar 14, 2023",-16.267
"Mar 15, 2023",-15.674
"Mar 16, 2023",-14.247
"Mar 17, 2023",-12.517
"Mar 18, 2023",-9.077
"Mar 19, 2023",-7.365
"Mar 20, 2023",-8.08
"Mar 21, 2023",-5.412
"Mar 22, 2023",-8.09
"Mar 23, 2023",-9.983
"Mar 24, 2023",-9.055
"Mar 25, 2023",-8.764
"Mar 26, 2023",-10.095
"Mar 27, 2023",-4.993
"Mar 28, 2023",-5.999
"Mar 29, 2023",-12.761
"Mar 30, 2023",-8.696
"Mar 31, 2023",-8.358
"Apr 1, 2023",-6.698
"Apr 2, 2023",-5.256
"Apr 3, 2023",-14.057
"Apr 4, 2023",-7.726
"Apr 5, 2023",-8.771
"Apr 6, 2023",-10.969
"Apr 7, 2023",-11.225
"Apr 8, 2023",-13.423
"Apr 9, 2023",-14.127
"Apr 10, 2023",-11.718
"Apr 11, 2023",-13.979
"Apr 12, 2023",-9.172
"Apr 13, 2023",-10.122
"Apr 14, 2023",-12.226
"Apr 15, 2023",-6.99
"Apr 16, 2023",-6.844
"Apr 17, 2023",-7.124
"Apr 18, 2023",-6.355
"Apr 19, 2023",-2.247
"Apr 20, 2023",-0.259
"Apr 21, 2023",1.105
"Apr 22, 2023",0.59
"Apr 23, 2023",-3.999
"Apr 24, 2023",-3.608
"Apr 25, 2023",-6.989
"Apr 26, 2023",-0.198
"Apr 27, 2023",-3.787
"Apr 28, 2023",-2.53
"Apr 29, 2023",-0.604
"Apr 30, 2023",-0.915
"May 1, 2023",-1.696
"May 2, 2023",-4.256
"May 3, 2023",-5.764
"May 4, 2023",-4.404
"May 5, 2023",-3.553
"May 6, 2023",-1.47
"May 7, 2023",1.998
"May 8, 2023",1.278
"May 9, 2023",0.373
"May 10, 2023",1.641
"May 11, 2023",4.884
"May 12, 2023",6.096
"May 13, 2023",5.632
"May 14, 2023",5.17
"May 15, 2023",2.245
"May 16, 2023",3.376
"May 17, 2023",6.028
"May 18, 2023",5.687
"May 19, 2023",7.29
"May 20, 2023",9.857
"May 21, 2023",10.387
"May 22, 2023",5.671
"May 23, 2023",4.469
"May 24, 2023",8.042
"May 25, 2023",14.588
"May 26, 2023",3.941
"May 27, 2023",-1.637
"May 28, 2023",2.605
"May 29, 2023",8.222
"May 30, 2023",-1.032
"May 31, 2023",13.483
"Jun 1, 2023",3.022
"Jun 2, 2023",8.753
"Jun 3, 2023",7.577
"Jun 4, 2023",8.809
"Jun 5, 2023",12.335
"Jun 6, 2023",10.373
"Jun 7, 2023",9.35
"Jun 8, 2023",19.688
"Jun 9, 2023",13.121
"Jun 10, 2023",13.855
"Jun 11, 2023",12.055
"Jun 12, 2023",10.584
