system:time_start,LST_Day_1km
"Jan 1, 2003",-24.227
"Jan 2, 2003",-20.454
"Jan 3, 2003",-18.287
"Jan 4, 2003",-19.342
"Jan 5, 2003",-26.475
"Jan 6, 2003",-28.328
"Jan 7, 2003",-26.782
"Jan 8, 2003",-12.818
"Jan 9, 2003",-12.54
"Jan 10, 2003",-10.249
"Jan 11, 2003",-8.088
"Jan 12, 2003",-11.375
"Jan 13, 2003",-9.388
"Jan 14, 2003",-11.559
"Jan 15, 2003",
"Jan 16, 2003",-7.803
"Jan 17, 2003",-10.597
"Jan 18, 2003",-6.023
"Jan 19, 2003",-11.183
"Jan 20, 2003",-6.353
"Jan 21, 2003",-8.395
"Jan 22, 2003",-10.876
"Jan 23, 2003",-14.539
"Jan 24, 2003",-15.893
"Jan 25, 2003",-14.789
"Jan 26, 2003",-13.138
"Jan 27, 2003",-12.287
"Jan 28, 2003",-13.108
"Jan 29, 2003",-11.286
"Jan 30, 2003",-9.845
"Jan 31, 2003",-10.948
"Feb 1, 2003",
"Feb 2, 2003",-9.742
"Feb 3, 2003",-8.482
"Feb 4, 2003",-9.918
"Feb 5, 2003",-9.911
"Feb 6, 2003",-7.266
"Feb 7, 2003",-7.215
"Feb 8, 2003",-6.495
"Feb 9, 2003",-9.187
"Feb 10, 2003",-6.197
"Feb 11, 2003",-10.543
"Feb 12, 2003",-12.429
"Feb 13, 2003",-12.545
"Feb 14, 2003",-9.865
"Feb 15, 2003",-11.843
"Feb 16, 2003",-15.272
"Feb 17, 2003",-15.042
"Feb 18, 2003",-12.45
"Feb 19, 2003",-11.481
"Feb 20, 2003",-11.436
"Feb 21, 2003",-11.083
"Feb 22, 2003",-12.939
"Feb 23, 2003",-15.251
"Feb 24, 2003",-5.889
"Feb 25, 2003",-4.91
"Feb 26, 2003",-5.804
"Feb 27, 2003",-5.006
"Feb 28, 2003",-7.49
"Mar 1, 2003",-5.213
"Mar 2, 2003",0.356
"Mar 3, 2003",-3.38
"Mar 4, 2003",-4.887
"Mar 5, 2003",-6.976
"Mar 6, 2003",-7.375
"Mar 7, 2003",-6.752
"Mar 8, 2003",-7.046
"Mar 9, 2003",-7.239
"Mar 10, 2003",-9.008
"Mar 11, 2003",-7.757
"Mar 12, 2003",-12.695
